pidlink,kw03,kw04
217074203,1.0,
217080003,,
217080005,1.0,
217085102,1.0,3:Self
217090004,1.0,3:Self
217090009,1.0,3:Self
217100002,,
217100005,1.0,3:Self
217104102,,
217130007,,
217131102,,
217160006,1.0,3:Self
217170003,,
217195102,1.0,3:Self
217200003,,
218013103,,
218020007,1.0,3:Self
218031102,,
218040004,,
218060002,,
218060004,1.0,3:Self
218070003,2.0,3:Self
218090002,,
218100002,,
218110003,1.0,3:Self
218110006,,
218114104,,
218120002,,
218120003,,
218130002,,
218135102,1.0,3:Self
218140002,1.0,1:Parent
218140004,,
218150002,,
218160002,,
218160005,,
218161103,1.0,3:Self
218173208,,
218174204,,
218180002,,
218180008,,
219010002,,
219010004,1.0,3:Self
219020004,,
219020006,,
219023104,,
219024202,,
219030005,,
219030006,1.0,3:Self
219050004,1.0,
219050007,,
219060003,,
219070005,,
219073103,1.0,3:Self
219080004,,
219090003,,
219100004,,
219100005,2.0,95:Other
219110003,,
219120006,,
219120007,1.0,
219120011,,
219120012,1.0,1:Parent
219140004,,
219150002,,
219155102,1.0,1:Parent
219163105,1.0,3:Self
219170004,,
219170006,,
219180003,,
219190003,,
219190004,1.0,3:Self
219190005,,
219200002,,
219200003,1.0,3:Self
219210002,1.0,
219210003,,
219215102,2.0,3:Self
219220006,2.0,
219220007,1.0,
219225102,1.0,3:Self
219230002,,
219230009,1.0,3:Self
219240005,,
219250005,1.0,3:Self
219254102,,
219264103,,
219264302,,
219280002,,
219280003,,
219280005,1.0,3:Self
219284102,,
219293102,,
220010001,,
220020003,,
220030002,,
220030003,,
220030004,,
220030005,1.0,3:Self
220060003,,
220080002,,
220085102,1.0,3:Self
220090001,2.0,
220100009,1.0,3:Self
220104102,,
220110004,,
220110005,,
220121106,,
220124102,,
220130002,2.0,3:Self
220130004,,
220134102,1.0,3:Self
220140004,,
220150002,,
220160004,,
220180002,,
220180006,1.0,3:Self
220190002,,
220190004,,
220200002,,
220200003,1.0,
220200005,1.0,3:Self
221030003,,
221030005,,
221030006,,
221040002,,
221040003,,
221040004,,
221054102,,
221060002,,
221060003,1.0,3:Self
221070002,,
221090002,,
221100002,1.0,
221100010,2.0,3:Self
221105102,1.0,3:Self
221120002,,
221120004,1.0,3:Self
221140002,,
221140004,,
221150005,1.0,
221154102,,
221160005,,
221170001,,
221170007,1.0,3:Self
221174102,,
221180004,,
221220002,,
221230005,1.0,1:Parent
221240002,,
221250002,,
221250003,,
221250004,1.0,3:Self
221260002,,
221260003,,
221270002,1.0,3:Self
221280003,1.0,3:Self
221290007,,
222010002,,
222020003,,
222050004,,
222055102,2.0,3:Self
222060007,1.0,3:Self
222080002,,
222090002,,
222090005,1.0,1:Parent
222094202,1.0,
222095102,2.0,3:Self
222095202,2.0,1:Parent
222100002,,
222110004,1.0,3:Self
222130005,2.0,3:Self
222130006,1.0,3:Self
222144102,1.0,3:Self
222180007,,
222190002,,
222190003,1.0,3:Self
222200002,,
222200004,,
223020005,,
223060003,1.0,3:Self
223070002,,
223070003,1.0,95:Other
223070006,1.0,3:Self
223074102,,
223080004,,
223090005,,
223100002,1.0,
223100006,,
223114102,,
223115102,1.0,3:Self
223160003,,
223160005,,
223160006,,
223160007,,
223185102,2.0,4:Family
223185202,1.0,3:Self
224010001,1.0,
224010003,1.0,3:Self
224020002,1.0,
224020003,,
224044102,,
224064102,1.0,3:Self
224090002,,
224090004,,
224090006,,
224095102,1.0,3:Self
224100003,1.0,3:Self
224100005,,
224100008,1.0,3:Self
224120002,,
224120004,,
224124102,1.0,3:Self
224130002,,
224130005,1.0,1:Parent
224130006,1.0,3:Self
224140003,3.0,3:Self
224140004,1.0,3:Self
224140006,,
224153102,,
224160006,,
224163102,,
224164102,,
224170003,,
224170007,,
224180007,,
224190002,,
224190003,,
224200002,,
224200004,1.0,3:Self
224210003,,
224210004,1.0,3:Self
224210007,,
224220002,1.0,
224220003,1.0,3:Self
224230002,,
224230004,,
224240008,,
224240010,1.0,
224244102,,
224244302,,
224260003,,
224260004,1.0,3:Self
224270002,,
224274202,1.0,3:Self
224280003,1.0,3:Self
224290004,,
224290005,,
224290006,1.0,3:Self
224294102,,
225010009,,
225014102,,
225020002,,
225020005,,
225020008,1.0,3:Self
225030002,,
225030004,1.0,3:Self
225030007,1.0,3:Self
225040003,,
225060004,1.0,3:Self
225070002,,
225070004,1.0,3:Self
225090002,,
225110002,1.0,
225110003,2.0,3:Self
225110004,,
225115103,1.0,3:Self
225120002,,
225120003,,
225130004,,
225140002,1.0,
225140003,,
225170003,,
225180002,,
225180004,1.0,3:Self
225180006,1.0,3:Self
225190002,,
225190003,1.0,3:Self
225204102,,
226013102,,
226013202,,
226015102,1.0,1:Parent
226020005,,
226020007,1.0,3:Self
226024102,,
226025102,1.0,3:Self
226030002,2.0,
226030003,,
226033107,2.0,3:Self
226040002,,
226040005,1.0,3:Self
226050005,,
226051104,,
226054112,1.0,3:Self
226060002,1.0,
226070003,,
226070006,,
226073102,,
226085102,1.0,3:Self
226090002,,
226090004,,
226094102,,
226100002,,
226100004,1.0,3:Self
226110006,,
226113102,,
226113105,1.0,3:Self
226113107,1.0,3:Self
226113202,1.0,3:Self
226113205,1.0,3:Self
226115102,1.0,3:Self
226120004,,
226123104,,
226130003,,
226140003,,
226140005,1.0,
226150003,1.0,3:Self
226155104,1.0,3:Self
226155204,1.0,3:Self
226160004,,
226170002,,
226174104,,
226180002,1.0,
226190002,,
226190003,1.0,3:Self
226200002,1.0,
226203106,,
226210004,1.0,
226210008,1.0,
226210009,1.0,3:Self
226214102,1.0,3:Self
226215302,1.0,3:Self
226230009,2.0,3:Self
226234102,,
226240003,,
226244102,,
226250002,,
226250003,1.0,
226250004,,
226250007,1.0,3:Self
226255102,1.0,3:Self
226270003,,
226280005,,
226280009,1.0,3:Self
226300002,2.0,95:Other
226300004,1.0,4:Family
227010002,,
227020002,,
227020003,,
227020004,1.0,3:Self
227020005,1.0,3:Self
227025302,1.0,3:Self
227030004,,
227030005,,
227030006,,
227030007,1.0,3:Self
227030008,1.0,95:Other
227040003,1.0,
227045102,2.0,3:Self
227050002,2.0,
227060002,,
227070002,,
227070003,,
227090002,,
227090004,,
227100002,,
227100003,1.0,3:Self
227130002,1.0,
227130003,,
227140004,,
227140005,,
227140006,,
227150005,,
227160002,,
227160004,,
227170002,,
227170003,,
227170004,,
227170005,1.0,3:Self
227170006,1.0,3:Self
227190002,,
227203102,,
228010003,,
228010004,1.0,3:Self
228010006,1.0,3:Self
228020002,,
228020003,2.0,3:Self
228040001,1.0,
228040003,3.0,3:Self
228043102,,
228064102,,
228073103,,
228075202,1.0,3:Self
228080005,1.0,3:Self
228084102,,
228084202,,
228090002,,
228090003,,
228110002,,
228110007,1.0,3:Self
228120002,,
228120003,2.0,3:Self
228124108,1.0,1:Parent
228140002,,
228144102,1.0,3:Self
228150002,,
228150003,2.0,3:Self
228154102,,
228155102,1.0,1:Parent
228160002,1.0,4:Family
228160004,,
228180003,,
228180005,,
228183202,,
228185102,1.0,3:Self
228190002,,
228190003,,
228190004,1.0,3:Self
228204102,,
228210003,2.0,
228210005,,
228210009,,
228220002,,
228224102,1.0,1:Parent
228230003,2.0,1:Parent
228230007,1.0,1:Parent
228230008,2.0,3:Self
228230011,2.0,3:Self
228233102,,
228250002,,
228250004,2.0,
228250005,,
228254203,2.0,1:Parent
228260002,,
228260004,,
228260005,,
228264102,,
228270004,,
228280002,,
228280005,1.0,4:Family
228290007,,
228294202,,
228300005,,
229010002,,
229010003,1.0,3:Self
229020006,,
229024102,,
229030008,1.0,3:Self
229040002,,
229040003,,
229040004,,
229040005,,
229041103,1.0,3:Self
229050004,,
229060002,,
229061102,,
229070003,,
229080003,1.0,3:Self
229090004,2.0,3:Self
229090008,1.0,3:Self
229100002,,
229100003,2.0,3:Self
229110004,,
229113102,,
229120002,,
229140004,,
229140006,2.0,3:Self
229144102,,
229151102,1.0,3:Self
229151103,1.0,3:Self
229153102,,
229153205,1.0,3:Self
229160003,2.0,3:Self
229163205,1.0,
229170003,,
229170008,,
229173102,1.0,3:Self
229174202,1.0,
229174302,,
229190003,1.0,3:Self
229214008,2.0,3:Self
229230007,1.0,3:Self
229240002,,
229250003,,
229250006,2.0,3:Self
229255102,1.0,3:Self
229260006,1.0,3:Self
229260008,1.0,3:Self
229263104,,
229263202,,
229264102,1.0,
229270001,,
229280003,,
229290002,,
229290003,,
229305102,1.0,3:Self
230010004,,
230020005,1.0,1:Parent
230023103,,
230024102,,
230030004,,
230030007,1.0,1:Parent
230040002,,
230040006,1.0,95:Other
230041103,1.0,1:Parent
230050002,,
230050005,1.0,1:Parent
230055102,2.0,3:Self
230060002,1.0,
230060003,1.0,3:Self
230070002,,
230070003,,
230080002,,
230080003,,
230080004,,
230090003,,
230090006,,
230094304,,
230100005,2.0,1:Parent
230101103,1.0,3:Self
230110002,,
230110006,1.0,1:Parent
230120004,,
230135102,1.0,3:Self
230140003,,
230140005,1.0,3:Self
230145102,1.0,3:Self
230150002,,
230154102,,
230174103,1.0,3:Self
230175202,3.0,3:Self
230180002,,
230180003,,
230180004,2.0,95:Other
230190005,,
230200002,,
230210003,,
230220004,,
230240002,,
230240003,1.0,1:Parent
230250002,,
230250004,1.0,1:Parent
230260002,,
230260006,,
230260008,1.0,3:Self
230265202,1.0,3:Self
230270002,,
230270006,,
230280002,1.0,
230280003,2.0,3:Self
230290002,,
230300003,,
230300004,,
230300005,1.0,3:Self
231030001,,
231043102,,
231050002,,
231053104,,
231060007,,
231070002,,
231070004,1.0,3:Self
231071102,,
231075102,1.0,3:Self
231080002,,
231080003,1.0,3:Self
231090003,,
231100003,,
231100004,,
231110003,,
231120004,,
231120005,,
231130002,1.0,3:Self
231130003,,
231140002,,
231140003,1.0,3:Self
231155102,1.0,3:Self
231160002,,
231160003,1.0,3:Self
231174102,,
231190005,,
231200002,,
231200003,1.0,1:Parent
231210002,,
231215102,1.0,3:Self
231224202,,
231250003,,
231260004,,
231260007,1.0,1:Parent
231265102,1.0,3:Self
231270005,,
231270006,,
231270009,,
231280002,,
231280003,1.0,3:Self
232010002,2.0,
232010003,1.0,3:Self
232050003,2.0,3:Self
232060003,,
232060004,,
232120003,,
232120009,,
232130007,1.0,
232143103,,
232150002,,
232160005,,
232170004,,
232180002,1.0,3:Self
232190002,,
232190004,,
232220002,,
232240004,,
232240007,,
232250002,,
232250003,,
232260002,,
232280002,1.0,4:Family
232280003,1.0,3:Self
233010002,,
233010003,,
233014203,,
233040002,,
233070002,,
233070004,,
233074102,,
233074204,,
233080002,,
233080005,1.0,3:Self
233090002,,
233090006,1.0,3:Self
233094102,,
233095102,1.0,3:Self
233100006,,
233110002,,
233130003,,
233130004,,
233130005,,
233134104,1.0,3:Self
233140002,,
233140004,1.0,3:Self
233160009,1.0,4:Family
233170005,,
233180003,,
233185102,1.0,3:Self
233203107,,
233205103,1.0,4:Family
233210002,,
233210003,,
233210005,,
233210006,1.0,3:Self
233215103,1.0,3:Self
233240002,,
233240003,,
233270005,1.0,1:Parent
233280004,1.0,3:Self
233280005,1.0,3:Self
233285102,1.0,3:Self
233300003,1.0,1:Parent
233300007,1.0,1:Parent
234010001,,
234010002,,
234010006,1.0,3:Self
234020002,,
234030002,,
234040002,,
234040004,1.0,3:Self
234040005,,
234050002,,
234050003,,
234054202,,
234080002,,
234080003,,
234090002,1.0,
234090003,1.0,1:Parent
234100003,2.0,95:Other
234100004,1.0,3:Self
234110011,,
234114102,,
234120002,,
234120003,,
234120004,,
234120005,1.0,3:Self
234130005,,
234130007,,
234134202,1.0,
234140002,,
234140003,,
234140005,,
234145102,2.0,3:Self
234150004,,
234150005,,
234150006,1.0,3:Self
234153102,1.0,4:Family
234154104,,
234160002,,
234160003,,
234165102,1.0,3:Self
234170002,,
234170004,2.0,3:Self
234170007,1.0,3:Self
234180002,,
234180004,,
234180007,,
234200002,,
235020004,,
235030006,,
235040002,1.0,
235044104,2.0,3:Self
235045102,1.0,1:Parent
235050003,,
235050004,,
235070002,1.0,4:Family
235090004,3.0,3:Self
235090005,,
235100002,,
235120002,,
235120003,1.0,3:Self
235130002,,
235130003,,
235130004,,
235135102,1.0,3:Self
235140004,1.0,3:Self
235150002,,
235150003,1.0,
235150004,,
235160002,,
235160005,1.0,3:Self
235170002,,
235170005,1.0,3:Self
235174104,,
235180004,1.0,3:Self
235180011,,
235184102,1.0,3:Self
236010002,,
236030003,,
236050002,,
236050003,,
236050005,,
236055102,1.0,3:Self
236060002,,
236060004,,
236065102,1.0,3:Self
236080002,,
236080003,,
236080004,,
236100004,,
236100008,,
236100009,,
236100010,,
236110002,,
236130005,,
236133202,,
236140005,,
236160005,,
236170002,,
236170004,1.0,3:Self
236173105,1.0,3:Self
236190002,,
236190005,,
236195102,2.0,3:Self
237010002,1.0,
237010006,,
237020002,,
237020003,,
237020004,1.0,3:Self
237030002,,
237030003,,
237030004,1.0,3:Self
237040006,,
237040007,1.0,
237043102,1.0,1:Parent
237044102,1.0,3:Self
237050002,,
237050003,2.0,3:Self
237050005,1.0,3:Self
237055102,1.0,3:Self
237060002,,
237063102,,
237070002,,
237080003,,
237080012,,
237083202,,
237083302,,
237090002,,
237100004,,
237104102,,
237110002,,
237110005,1.0,3:Self
237115102,1.0,3:Self
237120002,,
237120003,2.0,3:Self
237120007,2.0,3:Self
237130007,,
237134104,1.0,3:Self
237140004,,
237160003,2.0,
237160007,,
237170002,,
237190003,,
237190004,,
237190009,1.0,3:Self
237200001,,
237200003,,
237204102,,
237210002,,
237220003,1.0,
237220006,,
237220008,,
237240004,1.0,
237245102,1.0,3:Self
237250002,,
237250004,,
237255102,1.0,3:Self
237260002,,
237260003,1.0,3:Self
237270002,,
237280002,,
237280003,1.0,3:Self
237290003,,
237290005,1.0,3:Self
237294102,,
237300004,,
237300006,1.0,3:Self
237300007,,
237303102,,
238010002,,
238020002,,
238020006,,
238030003,,
238040004,,
238045104,1.0,3:Self
238050004,1.0,3:Self
238054102,1.0,3:Self
238070002,,
238070004,,
238074102,,
238080003,,
238100001,,
238120003,,
238140002,,
238140003,1.0,4:Family
238145102,1.0,3:Self
238170004,,
238170005,,
238170006,,
238174102,,
238185102,1.0,3:Self
238190003,,
239010002,,
239010003,,
239010004,,
239010005,,
239010016,,
239011104,1.0,3:Self
239020002,,
239030004,,
239030008,,
239033102,2.0,3:Self
239040001,,
239040002,,
239040003,,
239050003,1.0,3:Self
239050005,,
239060003,1.0,3:Self
239070002,,
239080002,,
239080003,,
239080005,,
239080006,1.0,3:Self
239090002,,
239090003,,
239110004,,
239110005,,
239120002,,
239120003,1.0,3:Self
239130002,,
239130003,,
239160005,,
239170002,,
239180002,,
239180003,,
239180005,1.0,3:Self
239185102,1.0,3:Self
239190003,,
239190004,2.0,3:Self
239200006,,
239210004,,
239210006,,
239213102,,
239220002,,
239220004,1.0,3:Self
239224104,,
239240002,,
239250002,,
239260004,2.0,
239270002,,
239270004,,
239275102,1.0,3:Self
239280002,,
239280003,,
239280004,1.0,3:Self
239290002,,
239290004,,
239295102,1.0,3:Self
239300003,,
239300006,,
239300008,,
239300010,1.0,3:Self
239304102,,
239304103,1.0,3:Self
240014103,,
240020004,,
240020005,1.0,1:Parent
240020006,2.0,3:Self
240030002,,
240050004,,
240050006,,
240050009,,
240050010,,
240060002,,
240060003,,
240060005,1.0,3:Self
240065104,1.0,3:Self
240070004,,
240070006,1.0,3:Self
240070008,,
240080002,,
240080005,1.0,3:Self
240090003,,
240090004,,
240090010,1.0,3:Self
240093102,,
240120006,1.0,
240123102,,
240150008,1.0,3:Self
240163104,,
240170001,,
240170002,,
240170003,,
240170005,2.0,3:Self
240170006,,
240180002,,
240190002,,
240190003,1.0,3:Self
240190004,1.0,3:Self
240200001,,
240200002,,
240200003,1.0,3:Self
240210002,,
240210003,1.0,3:Self
240220001,,
240225102,1.0,3:Self
240230002,,
240230004,1.0,3:Self
240240004,,
240240005,1.0,3:Self
240245102,1.0,3:Self
240260004,,
240260005,1.0,4:Family
240265104,1.0,3:Self
240270002,,
240275102,1.0,3:Self
240280002,,
240290009,,
240293104,1.0,3:Self
240295102,1.0,3:Self
241010003,,
241034104,,
241054202,,
241060003,1.0,3:Self
241070002,,
241070004,1.0,1:Parent
241074102,,
241080002,,
241090001,,
241090003,,
241094104,,
241100002,,
241100003,,
241110002,1.0,
241110004,,
241120006,,
241150005,,
241150006,,
241150007,,
241160003,,
241170002,,
241170003,,
241170004,1.0,3:Self
241180003,,
241180005,1.0,95:Other
241180006,1.0,3:Self
241184102,,
241190002,,
241200002,,
241200004,,
241210002,,
241210003,,
241210004,,
241210005,1.0,3:Self
241210006,1.0,3:Self
241230002,,
241245102,2.0,3:Self
241250004,1.0,3:Self
241260002,,
241260003,,
241270003,,
241270009,1.0,3:Self
241290002,,
241290003,,
241290008,1.0,3:Self
241300003,,
241303102,,
241410003,,
241410005,1.0,3:Self
242010004,1.0,3:Self
242020002,,
242020003,,
242030003,1.0,3:Self
242040002,,
242040003,1.0,3:Self
242050002,,
242050003,1.0,3:Self
242080003,,
242095102,1.0,3:Self
242104102,,
242120003,1.0,3:Self
242135102,2.0,3:Self
242140003,1.0,
242151102,,
242154103,1.0,3:Self
242180002,,
242180004,,
242190002,,
242190003,1.0,3:Self
242190004,,
242210003,,
242210005,,
242235102,1.0,3:Self
242255102,1.0,3:Self
242255202,1.0,3:Self
242260002,,
242260004,,
242270002,,
242274101,,
242290002,,
242300002,,
242300003,1.0,3:Self
243010002,1.0,
243010004,,
243020004,,
243040002,,
243090005,,
243100006,,
243120003,,
243125102,1.0,3:Self
243130002,,
243140003,,
243150003,,
243160004,,
243170002,,
243190002,,
243200007,1.0,3:Self
244020002,,
244024202,,
244040002,2.0,
244050002,,
244070001,1.0,
244070003,1.0,3:Self
244074102,,
244100006,,
244103102,,
244140004,1.0,3:Self
244150004,,
244160006,,
244160007,1.0,1:Parent
244164102,,
244164202,,
244170003,2.0,1:Parent
244180006,1.0,3:Self
244200002,,
244200003,,
244200004,1.0,3:Self
244250003,2.0,3:Self
244270002,,
244290003,1.0,3:Self
245010003,,
245010005,,
245010006,1.0,3:Self
245013102,,
245030002,,
245030005,,
245040002,,
245040003,1.0,3:Self
245050002,,
245060001,,
245060004,2.0,3:Self
245063102,,
245065102,2.0,1:Parent
245070002,1.0,
245070005,,
245070006,1.0,3:Self
245075102,2.0,3:Self
245080002,,
245090001,,
245090002,,
245090004,,
245094102,,
245110003,,
245110004,1.0,3:Self
245114102,,
245123102,,
245130002,2.0,3:Self
245130004,2.0,1:Parent
245130005,1.0,3:Self
245140003,,
245150002,,
245160003,,
245160006,,
245170002,,
245170004,,
245173103,,
245174203,,
245180004,,
245190002,,
245190005,,
245190006,1.0,1:Parent
245200002,,
245210002,,
245210003,,
245215102,1.0,1:Parent
245220002,,
245220003,1.0,3:Self
245220004,1.0,3:Self
245220006,1.0,3:Self
245225204,1.0,3:Self
245230002,,
245230004,1.0,3:Self
245250002,,
245260002,,
245260007,1.0,3:Self
245270003,,
245275102,1.0,3:Self
245280004,,
245283102,3.0,
245290005,,
245290008,1.0,3:Self
245290009,1.0,3:Self
245295102,1.0,1:Parent
246010006,1.0,3:Self
246014102,,
246020004,,
246035102,1.0,3:Self
246060003,,
246080002,,
246080006,1.0,3:Self
246090002,,
246110002,,
246120004,1.0,
246120008,,
246133202,,
246140005,1.0,3:Self
246154102,,
246160005,,
246164102,,
246170002,,
246190003,,
246190004,1.0,3:Self
246200002,,
246200005,1.0,3:Self
246410002,,
246410004,,
247010004,1.0,3:Self
247020003,,
247030002,,
247040002,,
247040003,1.0,3:Self
247045202,1.0,3:Self
247050003,,
247060001,,
247070004,,
247073105,,
247080003,,
247084103,,
247090002,,
247100003,1.0,
247100004,1.0,3:Self
247110003,,
247120004,,
247125203,1.0,3:Self
247125303,1.0,3:Self
247130004,1.0,3:Self
247140002,,
247140003,,
247140008,1.0,3:Self
247150003,,
247150004,,
247150007,1.0,3:Self
247170003,,
247170004,,
247190004,,
247193102,,
247200002,2.0,1:Parent
247210003,,
247210006,1.0,1:Parent
247220002,,
247225102,1.0,3:Self
247230002,,
247230003,,
247240002,1.0,
247240003,,
247244205,,
247250002,,
247250003,,
247270002,,
247270003,,
247280002,,
247280004,,
247285102,1.0,3:Self
247290002,,
247290004,,
247290005,,
247294102,,
247300003,,
247300005,,
248010002,2.0,3:Self
248020003,1.0,3:Self
248030002,,
248030003,,
248030004,,
248040002,,
248040003,,
248040004,,
248050002,,
248060006,,
248064102,,
248065102,1.0,3:Self
248080002,,
248090005,,
248100003,,
248100005,,
248110004,,
248110006,,
248110007,,
248120006,2.0,3:Self
248120009,1.0,4:Family
248124102,,
248150002,,
248150003,,
248170004,,
248170006,,
248180002,,
248185102,1.0,3:Self
248190002,,
249010004,,
249010005,,
249010006,1.0,3:Self
249013104,,
249020002,,
249030003,1.0,
249030005,1.0,3:Self
249050002,,
249055102,1.0,1:Parent
249060004,1.0,3:Self
249060007,,
249070004,,
249070007,1.0,3:Self
249070008,,
249070013,1.0,3:Self
249071106,1.0,3:Self
249080011,1.0,3:Self
249085102,2.0,3:Self
249085205,1.0,3:Self
249090002,,
249090003,,
249100002,,
249100003,,
249105102,1.0,3:Self
249110002,,
249110004,1.0,3:Self
249120002,,
249120003,1.0,1:Parent
249120004,1.0,3:Self
249130002,,
249130003,,
249130006,3.0,3:Self
249140004,1.0,1:Parent
249160003,1.0,
249160006,1.0,3:Self
249163102,,
249170002,,
249170003,1.0,3:Self
249210005,,
249211102,,
249220002,,
249220003,,
249240002,,
249250002,,
249250003,2.0,3:Self
249250004,2.0,3:Self
249250005,1.0,3:Self
249260002,,
249260003,,
249260004,,
249260005,,
249273107,,
249273202,,
249274102,1.0,
249275102,1.0,3:Self
249290002,,
249290004,,
249290005,,
249290006,,
250010002,1.0,3:Self
250010003,,
250010013,1.0,3:Self
250013102,,
250020004,,
250030002,1.0,
250040002,,
250050004,,
250090010,1.0,3:Self
