pidlink,sex,age,age_squared,education,urban,monthly_income,log_income,marstat,ever_married,is_divorced,is_jawa,is_sunda,pwt14xa
282130003,Female,37.0,1369.0,6.0,0,350000.0,12.765691290604371,Married,1,0,0,0,0.48409563302993774
282130005,Female,31.0,961.0,9.0,0,120000.0,11.695255355062795,Married,1,0,0,0,0.48409563302993774
282134104,Male,41.0,1681.0,6.0,0,500000.0,13.122365377402328,Married,1,0,0,0,0.6791539192199707
282134201,Male,40.0,1600.0,6.0,0,0.0,0.0,Married,1,0,0,0,0.6791539192199707
282140001,Male,56.0,3136.0,6.0,1,0.0,0.0,Married,1,0,0,0,0.5607094168663025
282145101,Male,28.0,784.0,6.0,0,2500000.0,14.731801689838349,Married,1,0,0,0,0.32138434052467346
282150003,Male,37.0,1369.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,0.32291802763938904
282150006,Female,22.0,484.0,6.0,0,2300000.0,14.648420115681892,Never Married,0,0,0,0,0.5061643123626709
282160002,Female,43.0,1849.0,6.0,0,50000.0,10.819798284210286,Married,1,0,0,0,0.9852060079574585
282160003,Male,24.0,576.0,6.0,0,500000.0,13.122365377402328,Married,1,0,0,0,0.44163811206817627
282160007,Male,18.0,324.0,6.0,0,700000.0,13.45883704259595,Never Married,0,0,0,0,0.6127284169197083
282165102,Female,38.0,1444.0,6.0,0,65000.0,11.082157933374816,Married,1,0,0,0,0.48409563302993774
282170003,Male,37.0,1369.0,6.0,0,520000.0,13.161586013632684,Divorced,1,1,0,0,0.32291802763938904
282170005,Male,27.0,729.0,6.0,0,0.0,0.0,Married,1,0,0,0,0.32138434052467346
282170006,Female,39.0,1521.0,6.0,0,320000.0,12.676079399771027,Married,1,0,0,0,0.48409563302993774
282175101,Male,33.0,1089.0,6.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.32291802763938904
282175201,Male,46.0,2116.0,6.0,0,450000.0,13.017005083966255,Married,1,0,0,0,0.6791539192199707
282220001,Female,45.0,2025.0,12.0,1,900000.0,13.710151153416941,Divorced,1,1,0,0,0.5942400097846985
282240004,Female,24.0,576.0,16.0,1,0.0,0.0,Married,1,0,0,0,0.296964555978775
282244101,Male,34.0,1156.0,16.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.3077760338783264
282260003,Male,23.0,529.0,15.0,0,150000.0,11.918397239722838,Never Married,0,0,0,0,0.44163811206817627
282260005,Male,71.0,5041.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,0.6299692392349243
282270002,Male,50.0,2500.0,6.0,0,2100000.0,14.557448378884015,Married,1,0,0,0,0.699286162853241
282270003,Male,43.0,1849.0,6.0,0,840000.0,13.641158361294979,Married,1,0,0,0,0.6791539192199707
282270005,Female,46.0,2116.0,9.0,0,100000.0,11.51293546492023,Married,1,0,0,0,0.9852060079574585
283010003,Male,29.0,841.0,12.0,1,280000.0,12.54254845357358,Married,1,0,0,0,0.2681169807910919
283010004,Male,25.0,625.0,12.0,1,700000.0,13.45883704259595,Never Married,0,0,0,0,0.2681169807910919
283010005,Male,18.0,324.0,12.0,1,500000.0,13.122365377402328,Never Married,0,0,0,0,0.3121260106563568
283020004,Male,39.0,1521.0,16.0,1,4500000.0,15.319588176962746,Married,1,0,0,0,0.3077760338783264
283021104,Male,25.0,625.0,6.0,1,1500000.0,14.220976332738882,Never Married,0,0,0,0,0.2681169807910919
283024102,Female,34.0,1156.0,16.0,1,0.0,0.0,Married,1,0,0,0,0.34808459877967834
283030003,Female,45.0,2025.0,12.0,1,700000.0,13.45883704259595,Married,1,0,0,0,0.5942400097846985
283030005,Male,40.0,1600.0,12.0,1,2700000.0,14.80876270134486,Married,1,0,0,0,0.625623345375061
283030008,Male,32.0,1024.0,12.0,1,350000.0,12.765691290604371,Never Married,0,0,0,0,0.3077760338783264
283030013,Female,49.0,2401.0,6.0,1,150000.0,11.918397239722838,Married,1,0,0,0,0.5942400097846985
283032201,Male,46.0,2116.0,12.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.625623345375061
283032203,Male,19.0,361.0,12.0,1,600000.0,13.304686600863562,Never Married,0,0,0,0,0.3121260106563568
283034202,Female,32.0,1024.0,12.0,1,20000.0,9.90353755128617,Married,1,0,0,0,0.34808459877967834
283050003,Male,44.0,1936.0,16.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.625623345375061
283050004,Male,43.0,1849.0,16.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.625623345375061
283050006,Male,28.0,784.0,15.0,1,0.0,0.0,Never Married,0,0,0,0,0.2681169807910919
283055101,Male,36.0,1296.0,16.0,1,3700000.0,15.123843647884687,Married,1,0,0,0,0.3077760338783264
283055201,Male,27.0,729.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.2681169807910919
283060002,Male,52.0,2704.0,12.0,1,2000000.0,14.508658238524095,Widowed,1,0,0,0,0.5607094168663025
283070001,Male,62.0,3844.0,9.0,1,2500000.0,14.731801689838349,Married,1,0,0,0,0.5607094168663025
283070006,Male,20.0,400.0,12.0,1,900000.0,13.710151153416941,Never Married,0,0,0,0,0.5937094688415527
283080001,Male,50.0,2500.0,12.0,1,2100000.0,14.557448378884015,Married,1,0,0,0,0.5607094168663025
283080004,Male,25.0,625.0,16.0,1,1300000.0,14.077875591662238,Married,1,0,0,0,0.2681169807910919
283085101,Male,31.0,961.0,16.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.3077760338783264
283090004,Male,44.0,1936.0,12.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.625623345375061
283090005,Female,41.0,1681.0,16.0,1,0.0,0.0,Never Married,0,0,0,0,0.5942400097846985
283090008,Male,31.0,961.0,9.0,1,0.0,0.0,Never Married,0,0,0,0,0.3077760338783264
283090009,Male,29.0,841.0,9.0,1,300000.0,12.611541086966115,Never Married,0,0,0,0,0.2681169807910919
283115101,Male,27.0,729.0,12.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.2681169807910919
283120006,Male,19.0,361.0,12.0,1,140000.0,11.849404844423074,Never Married,0,0,0,0,0.3121260106563568
283130001,Male,45.0,2025.0,12.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.625623345375061
283140003,Male,34.0,1156.0,12.0,1,2100000.0,14.557448378884015,Married,1,0,0,0,0.3077760338783264
283150003,Male,24.0,576.0,12.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.5937094688415527
283160004,Male,37.0,1369.0,12.0,1,1050000.0,13.864301674514206,Married,1,0,0,0,0.3077760338783264
283160005,Female,23.0,529.0,16.0,1,150000.0,11.918397239722838,Never Married,0,0,0,0,0.296964555978775
283170003,Male,40.0,1600.0,12.0,1,6000000.0,15.607270193858982,Married,1,0,0,0,0.625623345375061
283170004,Male,40.0,1600.0,16.0,1,1700000.0,14.346139397261565,Married,1,0,0,0,0.625623345375061
283170005,Male,38.0,1444.0,12.0,1,1400000.0,14.151983508870947,Married,1,0,0,0,0.3077760338783264
283170007,Male,33.0,1089.0,16.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.3077760338783264
283170012,Male,30.0,900.0,9.0,1,700000.0,13.45883704259595,Never Married,0,0,0,0,0.3077760338783264
283174402,Female,31.0,961.0,16.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.34808459877967834
283180002,Male,35.0,1225.0,16.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.3077760338783264
283190003,Male,45.0,2025.0,16.0,1,140000.0,11.849404844423074,Married,1,0,0,0,0.625623345375061
283191102,Female,41.0,1681.0,16.0,1,2800000.0,14.845130332288226,Married,1,0,0,0,0.5942400097846985
283200004,Female,33.0,1089.0,9.0,0,30000.0,10.308985993422082,Married,1,0,0,0,0.48409563302993774
283200005,Female,32.0,1024.0,9.0,1,200000.0,12.206077645517674,Widowed,1,0,0,0,0.34808459877967834
283200006,Female,19.0,361.0,12.0,1,400000.0,12.899222326086994,Never Married,0,0,0,0,0.20900852978229523
283220001,Female,56.0,3136.0,9.0,1,300000.0,12.611541086966115,Widowed,1,0,0,0,0.5230125188827515
283220002,Male,35.0,1225.0,9.0,1,1400000.0,14.151983508870947,Married,1,0,0,0,0.3077760338783264
283230003,Female,42.0,1764.0,9.0,1,500000.0,13.122365377402328,Married,1,0,0,0,0.5942400097846985
283235101,Male,31.0,961.0,18.0,1,3800000.0,15.150511887854474,Married,1,0,0,0,0.3077760338783264
283250005,Female,26.0,676.0,12.0,1,150000.0,11.918397239722838,Married,1,0,0,0,0.38289549946784973
283250007,Female,31.0,961.0,9.0,1,400000.0,12.899222326086994,Married,1,0,0,0,0.34808459877967834
283255301,Male,27.0,729.0,12.0,1,210000.0,12.25486757159303,Married,1,0,0,0,0.2681169807910919
283260001,Female,46.0,2116.0,6.0,1,200000.0,12.206077645517674,Widowed,1,0,0,0,0.5942400097846985
283270004,Female,23.0,529.0,16.0,0,250000.0,12.429220196836383,Never Married,0,0,0,0,0.5061643123626709
283270006,Male,27.0,729.0,16.0,0,720000.0,13.487007879880162,Never Married,0,0,0,0,0.32138434052467346
283280003,Male,45.0,2025.0,9.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.625623345375061
283280004,Male,41.0,1681.0,9.0,1,1400000.0,14.151983508870947,Married,1,0,0,0,0.625623345375061
283290001,Male,45.0,2025.0,16.0,1,3900000.0,15.176487367510099,Married,1,0,0,0,0.625623345375061
283290003,Female,22.0,484.0,16.0,1,210000.0,12.25486757159303,Never Married,0,0,0,0,0.296964555978775
283295101,Male,18.0,324.0,9.0,1,1275000.0,14.058457520888082,Married,1,0,0,0,0.3121260106563568
283300006,Male,28.0,784.0,12.0,1,1200000.0,13.997832948091215,Married,1,0,0,0,0.2681169807910919
283300007,Female,26.0,676.0,12.0,1,400000.0,12.899222326086994,Married,1,0,0,0,0.38289549946784973
283303101,Male,40.0,1600.0,12.0,1,0.0,0.0,Married,1,0,0,0,0.625623345375061
283305101,Male,35.0,1225.0,12.0,1,2200000.0,14.603968372873895,Married,1,0,0,0,0.3077760338783264
283305201,Male,31.0,961.0,9.0,1,1200000.0,13.997832948091215,Married,1,0,0,0,0.3077760338783264
283305301,Male,28.0,784.0,12.0,1,500000.0,13.122365377402328,Married,1,0,0,0,0.2681169807910919
284010004,Male,33.0,1089.0,6.0,1,12000000.0,16.300417291085605,Married,1,0,0,0,0.3077760338783264
284010006,Male,26.0,676.0,6.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.2681169807910919
284010007,Male,40.0,1600.0,9.0,0,1040000.0,13.854732232655556,Married,1,0,0,0,0.6791539192199707
284015101,Male,32.0,1024.0,6.0,1,500000.0,13.122365377402328,Married,1,0,0,0,0.3077760338783264
284020004,Female,47.0,2209.0,6.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.9852060079574585
284025101,Male,43.0,1849.0,12.0,0,3000000.0,14.914123179965662,Married,1,0,0,0,0.6791539192199707
284030001,Male,61.0,3721.0,6.0,1,400000.0,12.899222326086994,Married,1,0,0,0,0.5607094168663025
284030003,Female,38.0,1444.0,6.0,1,750000.0,13.527829818844937,Married,1,0,0,0,0.34808459877967834
284030004,Female,36.0,1296.0,6.0,1,560000.0,13.235693848424024,Married,1,0,0,0,0.34808459877967834
284030006,Female,31.0,961.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,0,0,0.48409563302993774
284030007,Male,28.0,784.0,12.0,1,1440000.0,14.180154365996387,Married,1,0,0,0,0.2681169807910919
284030009,Male,22.0,484.0,9.0,1,500000.0,13.122365377402328,Never Married,0,0,0,0,0.5937094688415527
284032108,Male,39.0,1521.0,6.0,1,0.0,0.0,Married,1,0,0,0,0.3077760338783264
284035101,Male,42.0,1764.0,6.0,0,625000.0,13.345508528717259,Married,1,0,0,0,0.6791539192199707
284035201,Male,34.0,1156.0,6.0,0,1440000.0,14.180154365996387,Married,1,0,0,0,0.32291802763938904
284035301,Male,26.0,676.0,9.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.2681169807910919
284040002,Female,47.0,2209.0,6.0,1,200000.0,12.206077645517674,Divorced,1,1,0,0,0.5942400097846985
284045101,Male,39.0,1521.0,12.0,1,2400000.0,14.690979711984754,Married,1,0,0,0,0.3077760338783264
284050004,Male,35.0,1225.0,6.0,1,1050000.0,13.864301674514206,Married,1,0,0,0,0.3077760338783264
284070007,Female,20.0,400.0,15.0,1,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.296964555978775
284075101,Male,43.0,1849.0,9.0,0,3500000.0,15.068273812173887,Married,1,0,0,0,0.6791539192199707
284100011,Male,70.0,4900.0,6.0,1,700000.0,13.45883704259595,Divorced,1,1,0,0,0.5407622456550598
284110002,Female,49.0,2401.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,0,0,0.5942400097846985
284110007,Male,39.0,1521.0,18.0,1,3700000.0,15.123843647884687,Married,1,0,0,0,0.3077760338783264
284110008,Male,42.0,1764.0,12.0,1,250000.0,12.429220196836383,Married,1,0,0,0,0.625623345375061
284110009,Female,33.0,1089.0,16.0,1,2800000.0,14.845130332288226,Married,1,0,0,0,0.34808459877967834
284110010,Female,24.0,576.0,9.0,1,20000.0,9.90353755128617,Married,1,0,0,0,0.296964555978775
284114101,Male,51.0,2601.0,16.0,1,5027000.0,15.430334141600493,Married,1,0,0,0,0.5607094168663025
284130002,Female,58.0,3364.0,16.0,1,4500000.0,15.319588176962746,Married,1,0,0,0,0.5230125188827515
284130005,Female,31.0,961.0,15.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.34808459877967834
284130006,Female,21.0,441.0,16.0,1,0.0,0.0,Never Married,0,0,0,0,1.2319668531417847
284134101,Male,37.0,1369.0,15.0,1,2080000.0,14.547878932446617,Married,1,0,0,0,0.3077760338783264
284140001,Female,55.0,3025.0,6.0,1,560000.0,13.235693848424024,Divorced,1,1,0,0,0.5230125188827515
284140002,Male,35.0,1225.0,12.0,1,2700000.0,14.80876270134486,Married,1,0,0,0,0.3077760338783264
284140003,Male,30.0,900.0,9.0,1,0.0,0.0,Married,1,0,0,0,0.3077760338783264
284150002,Female,79.0,6241.0,6.0,1,800000.0,13.592368256649284,Widowed,1,0,0,0,0.5586566925048828
284150003,Male,33.0,1089.0,12.0,1,1300000.0,14.077875591662238,Married,1,0,0,0,0.3077760338783264
284150004,Female,44.0,1936.0,6.0,1,100000.0,11.51293546492023,Widowed,1,0,0,0,0.5942400097846985
284160009,Female,49.0,2401.0,9.0,1,200000.0,12.206077645517674,Never Married,0,0,0,0,0.5942400097846985
284160010,Female,32.0,1024.0,9.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.34808459877967834
284175101,Male,50.0,2500.0,15.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.5607094168663025
284180001,Male,76.0,5776.0,6.0,1,600000.0,13.304686600863562,Married,1,0,0,0,0.5407622456550598
284201109,Male,49.0,2401.0,6.0,1,700000.0,13.45883704259595,Married,1,0,0,0,0.625623345375061
284210001,Male,53.0,2809.0,9.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.5607094168663025
284210004,Male,23.0,529.0,16.0,1,400000.0,12.899222326086994,Married,1,0,0,0,0.5937094688415527
284220003,Female,35.0,1225.0,21.0,1,1900000.0,14.45736497045232,Never Married,0,0,0,0,0.34808459877967834
284230001,Male,53.0,2809.0,9.0,1,490000.0,13.102162710901053,Married,1,0,0,0,0.5607094168663025
284230003,Female,32.0,1024.0,15.0,1,0.0,0.0,Married,1,0,0,0,0.34808459877967834
284230005,Female,26.0,676.0,16.0,1,100000.0,11.51293546492023,Married,1,0,0,0,0.38289549946784973
284240007,Male,49.0,2401.0,6.0,1,800000.0,13.592368256649284,Married,1,0,0,0,0.625623345375061
284240009,Female,37.0,1369.0,6.0,1,100000.0,11.51293546492023,Married,1,0,0,0,0.34808459877967834
284240012,Male,24.0,576.0,6.0,1,100000.0,11.51293546492023,Never Married,0,0,0,0,0.5937094688415527
284250001,Male,47.0,2209.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.625623345375061
284255101,Male,21.0,441.0,6.0,1,1040000.0,13.854732232655556,Married,1,0,0,0,0.5937094688415527
284270004,Male,55.0,3025.0,18.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.5607094168663025
284270005,Female,55.0,3025.0,18.0,1,4500000.0,15.319588176962746,Married,1,0,0,0,0.5230125188827515
284280004,Female,36.0,1296.0,16.0,1,4500000.0,15.319588176962746,Never Married,0,0,0,0,0.34808459877967834
284290001,Male,49.0,2401.0,16.0,1,3900000.0,15.176487367510099,Married,1,0,0,0,0.625623345375061
284290002,Female,50.0,2500.0,16.0,1,3829400.0,15.158218952058723,Married,1,0,0,0,0.5230125188827515
285010005,Male,37.0,1369.0,6.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.3077760338783264
285020005,Male,29.0,841.0,12.0,0,3700000.0,15.123843647884687,Married,1,0,0,0,0.32138434052467346
285024202,Female,25.0,625.0,15.0,0,2500000.0,14.731801689838349,Married,1,0,1,0,0.3854996860027313
285030003,Male,26.0,676.0,9.0,1,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.2681169807910919
285040002,Male,33.0,1089.0,6.0,1,1200000.0,13.997832948091215,Married,1,0,0,0,0.3077760338783264
285040003,Female,31.0,961.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.34808459877967834
285044103,Male,38.0,1444.0,9.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.3077760338783264
285045102,Female,31.0,961.0,12.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.34808459877967834
285050001,Male,46.0,2116.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.625623345375061
285050004,Male,34.0,1156.0,6.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.3077760338783264
285053104,Male,19.0,361.0,12.0,1,300000.0,12.611541086966115,Never Married,0,0,0,0,0.3121260106563568
285060004,Female,33.0,1089.0,16.0,1,3500000.0,15.068273812173887,Married,1,0,1,0,1.5994914770126343
285060005,Female,31.0,961.0,16.0,1,2000000.0,14.508658238524095,Never Married,0,0,1,0,1.5994914770126343
285060006,Male,25.0,625.0,12.0,1,4500000.0,15.319588176962746,Never Married,0,0,1,0,1.6152455806732178
285064301,Male,31.0,961.0,12.0,1,3200000.0,14.978661680269907,Married,1,0,1,0,1.5072883367538452
285070006,Male,66.0,4356.0,6.0,1,75000.0,11.225256725762893,Married,1,0,0,0,0.5407622456550598
285080003,Male,44.0,1936.0,6.0,1,600000.0,13.304686600863562,Married,1,0,0,0,0.625623345375061
285083103,Female,19.0,361.0,12.0,1,0.0,0.0,Never Married,0,0,0,0,0.20900852978229523
285100003,Male,37.0,1369.0,6.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.3077760338783264
285100004,Male,32.0,1024.0,9.0,1,500000.0,13.122365377402328,Married,1,0,0,0,0.3077760338783264
285100005,Male,31.0,961.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.3077760338783264
285100010,Female,37.0,1369.0,9.0,1,325000.0,12.691583538230217,Married,1,0,0,0,0.34808459877967834
285100012,Male,22.0,484.0,9.0,1,1050000.0,13.864301674514206,Never Married,0,0,0,0,0.5937094688415527
285103101,Male,33.0,1089.0,12.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.3077760338783264
285110005,Male,34.0,1156.0,6.0,1,800000.0,13.592368256649284,Married,1,0,0,0,0.3077760338783264
285111104,Female,34.0,1156.0,9.0,1,50000.0,10.819798284210286,Married,1,0,0,0,0.34808459877967834
285120003,Female,32.0,1024.0,12.0,1,240000.0,12.388398368982115,Married,1,0,0,0,0.34808459877967834
285130003,Male,33.0,1089.0,6.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.3077760338783264
285130005,Male,29.0,841.0,6.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.2681169807910919
285130006,Female,29.0,841.0,9.0,1,250000.0,12.429220196836383,Married,1,0,0,0,0.38289549946784973
285134102,Female,28.0,784.0,9.0,1,224000.0,12.319405795112926,Married,1,0,0,0,0.38289549946784973
285135101,Male,38.0,1444.0,6.0,1,600000.0,13.304686600863562,Married,1,0,0,0,0.3077760338783264
285135201,Male,24.0,576.0,6.0,1,120000.0,11.695255355062795,Married,1,0,0,0,0.5937094688415527
285150002,Female,43.0,1849.0,9.0,1,750000.0,13.527829818844937,Married,1,0,0,0,0.5942400097846985
285160006,Female,25.0,625.0,9.0,1,300000.0,12.611541086966115,Married,1,0,0,0,0.38289549946784973
285160007,Male,24.0,576.0,9.0,1,900000.0,13.710151153416941,Married,1,0,0,0,0.5937094688415527
285165101,Male,27.0,729.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,0.2681169807910919
285170004,Male,32.0,1024.0,16.0,0,850000.0,13.652992804936396,Never Married,0,0,0,0,0.32291802763938904
285180002,Male,49.0,2401.0,6.0,1,650000.0,13.384729180332174,Married,1,0,0,0,0.625623345375061
285180004,Male,22.0,484.0,12.0,1,600000.0,13.304686600863562,Never Married,0,0,0,0,0.5937094688415527
285200003,Male,40.0,1600.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,0,0,0.625623345375061
285200004,Male,37.0,1369.0,15.0,0,5000000.0,15.424948670398354,Married,1,0,0,0,0.32291802763938904
285200006,Male,33.0,1089.0,16.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.3077760338783264
285203102,Female,38.0,1444.0,16.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.34808459877967834
286010004,Female,22.0,484.0,9.0,1,160000.0,11.982935344196433,Married,1,0,0,0,0.296964555978775
286010009,Male,22.0,484.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.5937094688415527
286040003,Male,27.0,729.0,12.0,1,1100000.0,13.910821646859095,Married,1,0,0,0,0.2681169807910919
286050002,Male,43.0,1849.0,16.0,1,5350000.0,15.49260730578806,Married,1,0,0,0,0.625623345375061
286050003,Male,42.0,1764.0,12.0,1,400000.0,12.899222326086994,Married,1,0,0,0,0.625623345375061
286053202,Female,43.0,1849.0,6.0,1,192000.0,12.165255859329688,Married,1,0,0,0,0.5942400097846985
286065101,Male,29.0,841.0,6.0,0,2100000.0,14.557448378884015,Married,1,0,0,0,0.32138434052467346
286065302,Male,23.0,529.0,6.0,0,330000.0,12.706850963741102,Married,1,0,0,0,0.44163811206817627
286070002,Female,58.0,3364.0,6.0,1,450000.0,13.017005083966255,Widowed,1,0,0,0,0.5230125188827515
286070006,Female,21.0,441.0,12.0,1,525000.0,13.171155446333852,Never Married,0,0,0,0,0.296964555978775
286075102,Female,31.0,961.0,6.0,1,200000.0,12.206077645517674,Married,1,0,0,0,0.34808459877967834
286080001,Male,56.0,3136.0,6.0,1,280000.0,12.54254845357358,Married,1,0,0,0,0.5607094168663025
286080002,Female,52.0,2704.0,6.0,1,105000.0,11.561725152903833,Married,1,0,0,0,0.5230125188827515
286080004,Female,22.0,484.0,9.0,1,140000.0,11.849404844423074,Never Married,0,0,0,0,0.296964555978775
286084101,Male,44.0,1936.0,12.0,0,2500000.0,14.731801689838349,Married,1,0,0,0,0.6791539192199707
286090002,Male,39.0,1521.0,12.0,1,1040000.0,13.854732232655556,Married,1,0,0,0,0.3077760338783264
286090003,Male,25.0,625.0,9.0,1,900000.0,13.710151153416941,Never Married,0,0,0,0,0.2681169807910919
286100003,Female,39.0,1521.0,6.0,1,240000.0,12.388398368982115,Never Married,0,0,0,0,0.34808459877967834
286120002,Female,46.0,2116.0,6.0,1,210000.0,12.25486757159303,Married,1,0,0,0,0.5942400097846985
286120004,Male,27.0,729.0,9.0,1,1020000.0,13.83531416565213,Married,1,0,0,0,0.2681169807910919
286160001,Male,53.0,2809.0,6.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.5607094168663025
286160003,Male,31.0,961.0,9.0,1,1200000.0,13.997832948091215,Married,1,0,0,0,0.3077760338783264
286160004,Male,25.0,625.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.2681169807910919
286170001,Male,46.0,2116.0,16.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.625623345375061
286170003,Female,23.0,529.0,16.0,1,750000.0,13.527829818844937,Never Married,0,0,0,0,0.296964555978775
286194101,Male,37.0,1369.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.3077760338783264
286200003,Male,28.0,784.0,12.0,1,1000000.0,13.815511557963774,Never Married,0,0,0,0,0.2681169807910919
286200004,Male,25.0,625.0,12.0,1,250000.0,12.429220196836383,Married,1,0,0,0,0.2681169807910919
286200005,Female,20.0,400.0,12.0,1,600000.0,13.304686600863562,Never Married,0,0,0,0,0.296964555978775
287025101,Male,30.0,900.0,12.0,1,1820000.0,14.414347608503377,Married,1,0,0,0,0.3077760338783264
287030003,Male,31.0,961.0,16.0,0,2713700.0,14.813823943816322,Never Married,0,0,0,0,0.32291802763938904
287050004,Female,32.0,1024.0,15.0,0,800000.0,13.592368256649284,Married,1,0,0,0,0.48409563302993774
287050005,Female,29.0,841.0,16.0,0,400000.0,12.899222326086994,Married,1,0,0,0,0.3854996860027313
287050006,Female,26.0,676.0,16.0,0,250000.0,12.429220196836383,Never Married,0,0,0,0,0.3854996860027313
287060004,Female,26.0,676.0,16.0,0,200000.0,12.206077645517674,Never Married,0,0,0,0,0.3854996860027313
287110004,Male,48.0,2304.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,1.798844814300537
287113109,Female,45.0,2025.0,6.0,1,320000.0,12.676079399771027,Married,1,0,1,0,2.5623245239257812
287124102,Male,28.0,784.0,16.0,0,450000.0,13.017005083966255,Married,1,0,0,0,0.32138434052467346
287140003,Female,47.0,2209.0,6.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.9852060079574585
287160003,Female,45.0,2025.0,6.0,0,1000000.0,13.815511557963774,Married,1,0,0,0,0.9852060079574585
287161101,Male,44.0,1936.0,6.0,0,1000000.0,13.815511557963774,Married,1,0,0,0,0.6791539192199707
287190001,Male,48.0,2304.0,6.0,0,4500000.0,15.319588176962746,Married,1,0,0,0,0.6791539192199707
287190002,Female,46.0,2116.0,6.0,0,525000.0,13.171155446333852,Married,1,0,0,0,0.9852060079574585
287190004,Male,22.0,484.0,9.0,0,1000000.0,13.815511557963774,Never Married,0,0,0,0,0.44163811206817627
287213103,Male,34.0,1156.0,6.0,0,200000.0,12.206077645517674,Married,1,0,0,0,0.32291802763938904
287220009,Female,25.0,625.0,16.0,0,100000.0,11.51293546492023,Never Married,0,0,0,0,0.3854996860027313
287225101,Male,30.0,900.0,12.0,0,1400000.0,14.151983508870947,Married,1,0,0,0,0.32291802763938904
287225201,Male,32.0,1024.0,12.0,1,5000000.0,15.424948670398354,Married,1,0,0,0,0.3077760338783264
287230005,Male,28.0,784.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,0.32138434052467346
287230009,Female,18.0,324.0,9.0,0,350000.0,12.765691290604371,Never Married,0,0,0,0,0.37455427646636963
287235201,Male,29.0,841.0,9.0,0,200000.0,12.206077645517674,Married,1,0,0,0,0.32138434052467346
287240003,Female,26.0,676.0,16.0,0,500000.0,13.122365377402328,Never Married,0,0,0,0,0.3854996860027313
287264101,Male,36.0,1296.0,12.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.32291802763938904
287265101,Male,31.0,961.0,12.0,0,3800000.0,15.150511887854474,Married,1,0,0,0,0.32291802763938904
287265201,Male,28.0,784.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,0,0,0.32138434052467346
287270003,Male,48.0,2304.0,12.0,0,150000.0,11.918397239722838,Married,1,0,0,0,0.6791539192199707
287270004,Female,43.0,1849.0,6.0,0,150000.0,11.918397239722838,Married,1,0,0,0,0.9852060079574585
