pidlink,marstat,age,sex,ever_married,male
006110003,2:Married,40.0,1:Male,1,1
006110005,2:Married,31.0,3:Female,1,0
006110006,2:Married,46.0,1:Male,1,1
006110007,2:Married,46.0,3:Female,1,0
006110008,1:Not yet married,22.0,1:Male,0,1
006110009,1:Not yet married,18.0,3:Female,0,0
006110010,1:Not yet married,15.0,1:Male,0,1
006113102,2:Married,35.0,3:Female,1,0
006113103,1:Not yet married,15.0,1:Male,0,1
006114101,2:Married,32.0,1:Male,1,1
006120001,2:Married,56.0,1:Male,1,1
006120002,2:Married,52.0,3:Female,1,0
006120003,2:Married,35.0,3:Female,1,0
006120005,2:Married,18.0,1:Male,1,1
006120006,2:Married,20.0,3:Female,1,0
006121104,2:Married,38.0,1:Male,1,1
006123103,1:Not yet married,16.0,3:Female,0,0
006125103,2:Married,18.0,3:Female,1,0
006125204,2:Married,20.0,1:Male,1,1
006130004,2:Married,31.0,3:Female,1,0
006130005,2:Married,33.0,1:Male,1,1
006140002,5:Widowed,55.0,3:Female,1,0
006140003,2:Married,35.0,1:Male,1,1
006140004,2:Married,34.0,3:Female,1,0
006144101,2:Married,33.0,1:Male,1,1
006144202,3:Separated,25.0,3:Female,1,0
006145102,2:Married,27.0,3:Female,1,0
006160002,5:Widowed,66.0,3:Female,1,0
006160005,1:Not yet married,17.0,1:Male,0,1
006170001,2:Married,60.0,1:Male,1,1
006170002,2:Married,57.0,3:Female,1,0
006170003,2:Married,37.0,1:Male,1,1
006170005,2:Married,28.0,3:Female,1,0
006170006,1:Not yet married,26.0,1:Male,0,1
006170008,1:Not yet married,20.0,1:Male,0,1
006174102,2:Married,34.0,3:Female,1,0
006175101,2:Married,25.0,1:Male,1,1
006180003,1:Not yet married,35.0,1:Male,0,1
006180004,1:Not yet married,26.0,1:Male,0,1
006190001,2:Married,53.0,1:Male,1,1
006190002,2:Married,52.0,3:Female,1,0
006190004,2:Married,29.0,3:Female,1,0
006190005,2:Married,24.0,3:Female,1,0
006190006,2:Married,37.0,3:Female,1,0
006190008,2:Married,27.0,1:Male,1,1
006193101,2:Married,37.0,1:Male,1,1
006193103,1:Not yet married,15.0,3:Female,0,0
006195101,2:Married,32.0,1:Male,1,1
006200001,2:Married,64.0,1:Male,1,1
006200002,2:Married,60.0,3:Female,1,0
006200003,2:Married,36.0,1:Male,1,1
006200004,2:Married,33.0,3:Female,1,0
006200005,2:Married,21.0,3:Female,1,0
006200006,2:Married,23.0,1:Male,1,1
006204101,2:Married,32.0,1:Male,1,1
006205102,2:Married,35.0,3:Female,1,0
007010001,5:Widowed,64.0,3:Female,1,0
007010002,2:Married,39.0,1:Male,1,1
007014102,2:Married,35.0,3:Female,1,0
007020001,5:Widowed,72.0,3:Female,1,0
007030002,5:Widowed,66.0,3:Female,1,0
007030003,2:Married,39.0,3:Female,1,0
007030005,2:Married,32.0,3:Female,1,0
007030006,2:Married,42.0,1:Male,1,1
007030007,2:Married,30.0,3:Female,1,0
007033101,2:Married,42.0,1:Male,1,1
007033103,1:Not yet married,15.0,1:Male,0,1
007035101,2:Married,34.0,1:Male,1,1
007040002,5:Widowed,69.0,3:Female,1,0
007040003,2:Married,38.0,1:Male,1,1
007040004,2:Married,35.0,1:Male,1,1
007045102,2:Married,34.0,3:Female,1,0
007050004,2:Married,36.0,1:Male,1,1
007050006,2:Married,38.0,3:Female,1,0
007060001,2:Married,55.0,1:Male,1,1
007060002,2:Married,50.0,3:Female,1,0
007060003,2:Married,25.0,3:Female,1,0
007060004,2:Married,23.0,3:Female,1,0
007060005,1:Not yet married,19.0,1:Male,0,1
007060006,1:Not yet married,16.0,1:Male,0,1
007064101,2:Married,25.0,1:Male,1,1
007070002,5:Widowed,78.0,3:Female,1,0
007070003,2:Married,41.0,1:Male,1,1
007072102,2:Married,42.0,3:Female,1,0
007080001,2:Married,72.0,1:Male,1,1
007080003,2:Married,38.0,3:Female,1,0
007080004,2:Married,40.0,1:Male,1,1
007080005,1:Not yet married,15.0,1:Male,0,1
007085102,2:Married,42.0,3:Female,1,0
007090001,5:Widowed,57.0,3:Female,1,0
007090002,2:Married,38.0,1:Male,1,1
007090005,2:Married,34.0,3:Female,1,0
007100002,5:Widowed,72.0,3:Female,1,0
007110004,2:Married,43.0,1:Male,1,1
007110005,2:Married,42.0,3:Female,1,0
007120002,5:Widowed,94.0,3:Female,1,0
007130001,2:Married,47.0,1:Male,1,1
007130002,2:Married,47.0,3:Female,1,0
007130004,2:Married,30.0,3:Female,1,0
007130005,1:Not yet married,19.0,3:Female,0,0
007130006,1:Not yet married,17.0,1:Male,0,1
007135101,2:Married,31.0,1:Male,1,1
007140001,2:Married,61.0,1:Male,1,1
007140002,2:Married,65.0,3:Female,1,0
007140004,2:Married,32.0,3:Female,1,0
007140005,1:Not yet married,27.0,1:Male,0,1
007143108,2:Married,34.0,1:Male,1,1
007150002,5:Widowed,74.0,3:Female,1,0
007150003,1:Not yet married,40.0,1:Male,0,1
007150004,5:Widowed,43.0,3:Female,1,0
007150005,1:Not yet married,19.0,3:Female,0,0
007150006,1:Not yet married,18.0,3:Female,0,0
007160001,2:Married,58.0,1:Male,1,1
007160002,2:Married,57.0,3:Female,1,0
007160004,2:Married,32.0,3:Female,1,0
007160006,2:Married,27.0,1:Male,1,1
007160007,2:Married,24.0,3:Female,1,0
007163107,2:Married,31.0,1:Male,1,1
007165102,2:Married,25.0,3:Female,1,0
007180001,2:Married,62.0,1:Male,1,1
007180002,2:Married,60.0,3:Female,1,0
007180003,2:Married,34.0,1:Male,1,1
007180004,2:Married,32.0,3:Female,1,0
007180005,1:Not yet married,26.0,1:Male,0,1
007180007,1:Not yet married,22.0,1:Male,0,1
007180009,2:Married,37.0,3:Female,1,0
007184101,2:Married,37.0,1:Male,1,1
007185102,2:Married,22.0,3:Female,1,0
007185203,2:Married,34.0,1:Male,1,1
007200001,2:Married,61.0,1:Male,1,1
007200002,2:Married,59.0,3:Female,1,0
007200003,1:Not yet married,33.0,3:Female,0,0
007202101,2:Married,63.0,1:Male,1,1
007202102,2:Married,48.0,3:Female,1,0
007220001,2:Married,51.0,1:Male,1,1
007220002,2:Married,47.0,3:Female,1,0
007220003,1:Not yet married,22.0,3:Female,0,0
007220004,1:Not yet married,16.0,1:Male,0,1
007230002,5:Widowed,70.0,3:Female,1,0
007230003,2:Married,45.0,1:Male,1,1
007230004,2:Married,35.0,1:Male,1,1
007230006,2:Married,29.0,3:Female,1,0
007230010,2:Married,28.0,3:Female,1,0
007233102,2:Married,41.0,3:Female,1,0
007233103,1:Not yet married,17.0,1:Male,0,1
007233104,1:Not yet married,15.0,1:Male,0,1
007235101,2:Married,37.0,1:Male,1,1
007240002,5:Widowed,61.0,3:Female,1,0
007240003,2:Married,34.0,1:Male,1,1
007240004,1:Not yet married,30.0,1:Male,0,1
007240005,2:Married,30.0,3:Female,1,0
007250002,5:Widowed,42.0,3:Female,1,0
007250004,2:Married,56.0,1:Male,1,1
007250005,2:Married,42.0,3:Female,1,0
007250006,1:Not yet married,28.0,1:Male,0,1
007250008,1:Not yet married,24.0,1:Male,0,1
007250009,1:Not yet married,16.0,1:Male,0,1
007254102,1:Not yet married,15.0,1:Male,0,1
007254103,1:Not yet married,15.0,1:Male,0,1
007260001,2:Married,52.0,1:Male,1,1
007260002,2:Married,54.0,3:Female,1,0
007260003,2:Married,27.0,3:Female,1,0
007260004,1:Not yet married,25.0,1:Male,0,1
007260005,1:Not yet married,24.0,1:Male,0,1
007270003,1:Not yet married,61.0,1:Male,0,1
007280002,5:Widowed,70.0,3:Female,1,0
007280005,2:Married,33.0,3:Female,1,0
007285101,2:Married,28.0,1:Male,1,1
007290001,2:Married,64.0,1:Male,1,1
007290002,2:Married,50.0,3:Female,1,0
008010001,2:Married,52.0,1:Male,1,1
008010002,2:Married,49.0,3:Female,1,0
008010003,2:Married,29.0,1:Male,1,1
008010004,2:Married,27.0,3:Female,1,0
008010005,2:Married,23.0,3:Female,1,0
008010006,1:Not yet married,21.0,1:Male,0,1
008014102,2:Married,30.0,3:Female,1,0
008014202,2:Married,32.0,1:Male,1,1
008015101,2:Married,25.0,1:Male,1,1
008020001,2:Married,57.0,1:Male,1,1
008020002,2:Married,54.0,3:Female,1,0
008020004,2:Married,33.0,3:Female,1,0
008020005,2:Married,31.0,3:Female,1,0
008020008,1:Not yet married,23.0,3:Female,0,0
008020009,1:Not yet married,17.0,3:Female,0,0
008024201,2:Married,37.0,1:Male,1,1
008030001,2:Married,51.0,1:Male,1,1
008030002,2:Married,47.0,3:Female,1,0
008030004,1:Not yet married,23.0,1:Male,0,1
008030006,1:Not yet married,20.0,3:Female,0,0
008030007,1:Not yet married,18.0,1:Male,0,1
008033102,3:Separated,48.0,3:Female,1,0
008033103,2:Married,27.0,3:Female,1,0
008033104,1:Not yet married,20.0,1:Male,0,1
008040001,2:Married,57.0,1:Male,1,1
008040002,2:Married,56.0,3:Female,1,0
008040003,2:Married,38.0,1:Male,1,1
008040004,2:Married,38.0,1:Male,1,1
008040005,2:Married,32.0,1:Male,1,1
008040007,2:Married,33.0,3:Female,1,0
008043102,2:Married,35.0,3:Female,1,0
008043103,1:Not yet married,15.0,3:Female,0,0
008044102,2:Married,30.0,3:Female,1,0
008045103,1:Not yet married,17.0,3:Female,0,0
008050001,2:Married,55.0,1:Male,1,1
008050002,2:Married,52.0,3:Female,1,0
008050003,1:Not yet married,28.0,1:Male,0,1
008050005,2:Married,23.0,3:Female,1,0
008050007,1:Not yet married,17.0,1:Male,0,1
008055101,2:Married,33.0,1:Male,1,1
008060002,5:Widowed,78.0,3:Female,1,0
008060003,3:Separated,35.0,1:Male,1,1
008070001,2:Married,62.0,1:Male,1,1
008070002,2:Married,58.0,3:Female,1,0
008070004,2:Married,33.0,1:Male,1,1
008070005,2:Married,30.0,3:Female,1,0
008074102,2:Married,26.0,3:Female,1,0
008074201,2:Married,49.0,1:Male,1,1
008080001,2:Married,58.0,1:Male,1,1
008080002,2:Married,52.0,3:Female,1,0
008080003,2:Married,34.0,3:Female,1,0
008080004,2:Married,33.0,3:Female,1,0
008080005,2:Married,30.0,1:Male,1,1
008080006,2:Married,23.0,1:Male,1,1
008080007,2:Married,19.0,3:Female,1,0
008083101,2:Married,40.0,1:Male,1,1
008084101,2:Married,33.0,1:Male,1,1
008085102,2:Married,21.0,3:Female,1,0
008090001,2:Married,62.0,1:Male,1,1
008090002,2:Married,60.0,3:Female,1,0
008090005,2:Married,33.0,1:Male,1,1
008090006,2:Married,31.0,1:Male,1,1
008090007,2:Married,25.0,1:Male,1,1
008090008,2:Married,23.0,3:Female,1,0
008094102,2:Married,33.0,3:Female,1,0
008094202,2:Married,29.0,3:Female,1,0
008095102,2:Married,22.0,3:Female,1,0
008095201,2:Married,26.0,1:Male,1,1
008100001,2:Married,64.0,1:Male,1,1
008100002,2:Married,58.0,3:Female,1,0
008100003,1:Not yet married,38.0,3:Female,0,0
008100005,2:Married,32.0,1:Male,1,1
008100006,2:Married,31.0,3:Female,1,0
008110001,2:Married,55.0,1:Male,1,1
008110002,2:Married,52.0,3:Female,1,0
008110003,2:Married,29.0,1:Male,1,1
008110005,2:Married,23.0,3:Female,1,0
008110007,2:Married,19.0,3:Female,1,0
008110009,2:Married,21.0,1:Male,1,1
008115102,2:Married,23.0,3:Female,1,0
008115201,2:Married,25.0,1:Male,1,1
008120001,2:Married,57.0,1:Male,1,1
008120002,2:Married,54.0,3:Female,1,0
008120004,2:Married,26.0,1:Male,1,1
008120005,2:Married,24.0,3:Female,1,0
008120006,2:Married,22.0,3:Female,1,0
008120007,1:Not yet married,16.0,3:Female,0,0
008125102,2:Married,27.0,3:Female,1,0
008125201,2:Married,28.0,1:Male,1,1
008125301,2:Married,25.0,1:Male,1,1
008130001,2:Married,49.0,1:Male,1,1
008130002,2:Married,49.0,3:Female,1,0
008130004,2:Married,25.0,3:Female,1,0
008130005,2:Married,17.0,3:Female,1,0
008130006,2:Married,28.0,1:Male,1,1
008140001,2:Married,62.0,1:Male,1,1
008140002,2:Married,51.0,3:Female,1,0
008140003,2:Married,38.0,1:Male,1,1
008140005,2:Married,31.0,3:Female,1,0
008140006,2:Married,25.0,1:Male,1,1
008144102,2:Married,29.0,3:Female,1,0
008144201,2:Married,34.0,1:Male,1,1
008145102,2:Married,22.0,3:Female,1,0
008150002,5:Widowed,54.0,3:Female,1,0
008150003,2:Married,38.0,3:Female,1,0
008150004,2:Married,34.0,3:Female,1,0
008150005,2:Married,28.0,3:Female,1,0
008150006,3:Separated,24.0,1:Male,1,1
008150007,1:Not yet married,23.0,3:Female,0,0
008150008,2:Married,23.0,3:Female,1,0
008153101,2:Married,43.0,1:Male,1,1
008153103,1:Not yet married,15.0,1:Male,0,1
008153201,2:Married,37.0,1:Male,1,1
008155101,2:Married,32.0,1:Male,1,1
008155201,2:Married,29.0,1:Male,1,1
008160002,2:Married,46.0,1:Male,1,1
008160004,2:Married,42.0,3:Female,1,0
008160005,1:Not yet married,19.0,1:Male,0,1
008160006,1:Not yet married,17.0,1:Male,0,1
008170001,2:Married,87.0,1:Male,1,1
008170002,2:Married,79.0,3:Female,1,0
008170003,2:Married,38.0,3:Female,1,0
008170004,2:Married,32.0,1:Male,1,1
008170005,2:Married,43.0,1:Male,1,1
008170006,2:Married,33.0,3:Female,1,0
008173103,1:Not yet married,17.0,3:Female,0,0
008190001,5:Widowed,86.0,3:Female,1,0
008190003,2:Married,40.0,3:Female,1,0
008190004,2:Married,46.0,1:Male,1,1
008190005,1:Not yet married,22.0,1:Male,0,1
008190006,1:Not yet married,20.0,1:Male,0,1
008200001,4:Divorced,64.0,1:Male,1,1
008200002,2:Married,53.0,3:Female,1,0
008200003,2:Married,27.0,3:Female,1,0
008200004,1:Not yet married,22.0,1:Male,0,1
008200005,2:Married,20.0,3:Female,1,0
008200007,2:Married,57.0,1:Male,1,1
008204101,2:Married,33.0,1:Male,1,1
008205202,2:Married,49.0,1:Male,1,1
008210004,2:Married,28.0,3:Female,1,0
008210010,2:Married,30.0,1:Male,1,1
008220001,2:Married,49.0,1:Male,1,1
008220002,2:Married,48.0,3:Female,1,0
008220003,2:Married,29.0,1:Male,1,1
008220004,2:Married,27.0,3:Female,1,0
008220005,2:Married,24.0,1:Male,1,1
008220006,2:Married,20.0,3:Female,1,0
008225201,2:Married,29.0,1:Male,1,1
008225302,2:Married,23.0,3:Female,1,0
008230001,5:Widowed,72.0,1:Male,1,1
008230003,2:Married,37.0,1:Male,1,1
008234102,2:Married,39.0,3:Female,1,0
008240001,2:Married,72.0,1:Male,1,1
008240002,2:Married,64.0,3:Female,1,0
008240004,2:Married,38.0,3:Female,1,0
008240005,2:Married,37.0,1:Male,1,1
008240006,2:Married,30.0,3:Female,1,0
008240007,2:Married,35.0,3:Female,1,0
008243101,2:Married,39.0,1:Male,1,1
008244101,2:Married,34.0,1:Male,1,1
008250001,5:Widowed,69.0,3:Female,1,0
008250002,2:Married,42.0,3:Female,1,0
008250003,2:Married,43.0,1:Male,1,1
008250005,1:Not yet married,16.0,3:Female,0,0
008254101,2:Married,43.0,1:Male,1,1
008260002,5:Widowed,76.0,3:Female,1,0
008260003,4:Divorced,46.0,1:Male,1,1
008260005,2:Married,34.0,3:Female,1,0
008260008,1:Not yet married,15.0,3:Female,0,0
008265101,2:Married,38.0,1:Male,1,1
008270001,2:Married,64.0,1:Male,1,1
008270002,2:Married,56.0,3:Female,1,0
008270004,2:Married,32.0,3:Female,1,0
008270005,2:Married,31.0,3:Female,1,0
008270006,2:Married,29.0,1:Male,1,1
008270007,2:Married,26.0,3:Female,1,0
008270008,2:Married,23.0,3:Female,1,0
008270010,1:Not yet married,19.0,3:Female,0,0
008273106,2:Married,26.0,1:Male,1,1
008274104,2:Married,26.0,3:Female,1,0
008274206,2:Married,26.0,1:Male,1,1
008275101,2:Married,29.0,1:Male,1,1
008275202,2:Married,28.0,1:Male,1,1
008280001,2:Married,50.0,1:Male,1,1
008280002,2:Married,44.0,3:Female,1,0
008280003,2:Married,24.0,3:Female,1,0
008280004,1:Not yet married,21.0,1:Male,0,1
008280007,2:Married,19.0,3:Female,1,0
008285101,2:Married,32.0,1:Male,1,1
008285203,2:Married,26.0,1:Male,1,1
008290001,2:Married,64.0,1:Male,1,1
008290002,2:Married,60.0,3:Female,1,0
008290003,2:Married,40.0,1:Male,1,1
008290004,2:Married,39.0,3:Female,1,0
008290005,2:Married,35.0,3:Female,1,0
008290006,2:Married,33.0,1:Male,1,1
008290008,2:Married,26.0,3:Female,1,0
008290009,1:Not yet married,24.0,1:Male,0,1
008290010,1:Not yet married,17.0,3:Female,0,0
008293101,2:Married,47.0,1:Male,1,1
008293103,1:Not yet married,20.0,3:Female,0,0
008293104,1:Not yet married,15.0,3:Female,0,0
008294101,2:Married,43.0,1:Male,1,1
008294202,2:Married,35.0,3:Female,1,0
008295102,2:Married,41.0,3:Female,1,0
008295103,1:Not yet married,17.0,1:Male,0,1
008295202,2:Married,24.0,1:Male,1,1
008300001,2:Married,63.0,1:Male,1,1
008300003,2:Married,38.0,3:Female,1,0
008300004,2:Married,35.0,1:Male,1,1
008300005,2:Married,34.0,1:Male,1,1
008300006,2:Married,51.0,3:Female,1,0
008303101,2:Married,43.0,1:Male,1,1
008304104,2:Married,28.0,3:Female,1,0
008304202,2:Married,28.0,3:Female,1,0
009010001,2:Married,66.0,1:Male,1,1
009010002,2:Married,63.0,3:Female,1,0
009010003,2:Married,39.0,3:Female,1,0
009010005,2:Married,34.0,3:Female,1,0
009010007,2:Married,30.0,3:Female,1,0
009010008,2:Married,27.0,3:Female,1,0
009014201,2:Married,46.0,1:Male,1,1
009014301,2:Married,36.0,1:Male,1,1
009014402,2:Married,25.0,1:Male,1,1
009020003,2:Married,42.0,1:Male,1,1
009020004,2:Married,39.0,3:Female,1,0
009020006,2:Married,29.0,1:Male,1,1
009020008,2:Married,28.0,3:Female,1,0
009024102,2:Married,36.0,3:Female,1,0
009024103,1:Not yet married,16.0,1:Male,0,1
009025101,2:Married,45.0,1:Male,1,1
009030002,2:Married,44.0,1:Male,1,1
009033102,2:Married,44.0,3:Female,1,0
009033103,1:Not yet married,19.0,1:Male,0,1
009033104,1:Not yet married,18.0,1:Male,0,1
009033105,1:Not yet married,16.0,3:Female,0,0
009040002,5:Widowed,61.0,3:Female,1,0
009040003,1:Not yet married,29.0,1:Male,0,1
009040004,1:Not yet married,27.0,1:Male,0,1
009050001,2:Married,80.0,1:Male,1,1
009050002,2:Married,76.0,3:Female,1,0
009050003,2:Married,41.0,3:Female,1,0
009050004,2:Married,38.0,3:Female,1,0
009050005,2:Married,35.0,3:Female,1,0
009050006,2:Married,32.0,1:Male,1,1
009050007,2:Married,27.0,3:Female,1,0
009050008,2:Married,29.0,3:Female,1,0
009053101,2:Married,39.0,1:Male,1,1
009053103,1:Not yet married,15.0,1:Male,0,1
009054101,2:Married,39.0,1:Male,1,1
009054103,1:Not yet married,17.0,3:Female,0,0
009054201,2:Married,38.0,1:Male,1,1
009055201,2:Married,34.0,1:Male,1,1
009060001,5:Widowed,55.0,3:Female,1,0
009060002,2:Married,32.0,3:Female,1,0
009060008,1:Not yet married,19.0,1:Male,0,1
009064101,2:Married,43.0,1:Male,1,1
009070001,2:Married,59.0,1:Male,1,1
009070002,2:Married,52.0,3:Female,1,0
009070003,2:Married,33.0,1:Male,1,1
009070004,2:Married,31.0,3:Female,1,0
009070007,2:Married,24.0,1:Male,1,1
009070010,2:Married,38.0,1:Male,1,1
009070011,1:Not yet married,19.0,3:Female,0,0
009070013,2:Married,23.0,3:Female,1,0
009074102,2:Married,26.0,3:Female,1,0
009074302,2:Married,45.0,3:Female,1,0
009074304,1:Not yet married,22.0,3:Female,0,0
009075101,2:Married,37.0,1:Male,1,1
009080001,2:Married,60.0,1:Male,1,1
009080002,2:Married,55.0,3:Female,1,0
009080006,2:Married,26.0,3:Female,1,0
009080007,1:Not yet married,23.0,3:Female,0,0
009080009,1:Not yet married,17.0,1:Male,0,1
009084203,2:Married,27.0,1:Male,1,1
009090001,2:Married,52.0,1:Male,1,1
009090002,2:Married,52.0,3:Female,1,0
009090005,1:Not yet married,19.0,1:Male,0,1
009090007,1:Not yet married,15.0,3:Female,0,0
009110002,5:Widowed,46.0,3:Female,1,0
009110003,1:Not yet married,24.0,1:Male,0,1
009110005,1:Not yet married,32.0,1:Male,0,1
009110006,1:Not yet married,30.0,1:Male,0,1
009110007,2:Married,63.0,1:Male,1,1
009110008,2:Married,55.0,3:Female,1,0
009110010,1:Not yet married,25.0,1:Male,0,1
009110012,1:Not yet married,20.0,3:Female,0,0
009110014,1:Not yet married,16.0,3:Female,0,0
009115103,1:Not yet married,31.0,1:Male,0,1
009120002,2:Married,50.0,3:Female,1,0
009120003,1:Not yet married,24.0,3:Female,0,0
009120004,1:Not yet married,22.0,1:Male,0,1
009120005,2:Married,44.0,1:Male,1,1
009120006,2:Married,40.0,3:Female,1,0
009125101,2:Married,51.0,1:Male,1,1
009125104,1:Not yet married,19.0,1:Male,0,1
009125105,1:Not yet married,15.0,1:Male,0,1
009140001,2:Married,49.0,1:Male,1,1
009140002,2:Married,49.0,3:Female,1,0
009140003,1:Not yet married,26.0,1:Male,0,1
009140004,1:Not yet married,24.0,3:Female,0,0
009140005,1:Not yet married,21.0,1:Male,0,1
009140006,1:Not yet married,19.0,1:Male,0,1
009140007,1:Not yet married,17.0,3:Female,0,0
009140008,1:Not yet married,15.0,3:Female,0,0
009150008,1:Not yet married,17.0,1:Male,0,1
009150009,2:Married,43.0,1:Male,1,1
009160002,5:Widowed,85.0,3:Female,1,0
009160003,1:Not yet married,44.0,1:Male,0,1
009160004,4:Divorced,46.0,3:Female,1,0
009160005,2:Married,38.0,3:Female,1,0
009164101,2:Married,44.0,1:Male,1,1
009170001,2:Married,65.0,1:Male,1,1
009170002,2:Married,64.0,3:Female,1,0
009170003,2:Married,38.0,3:Female,1,0
009170005,2:Married,34.0,1:Male,1,1
009170006,2:Married,32.0,3:Female,1,0
009170007,2:Married,34.0,1:Male,1,1
009170009,2:Married,35.0,3:Female,1,0
009174101,2:Married,30.0,1:Male,1,1
009175202,2:Married,28.0,3:Female,1,0
009180002,5:Widowed,74.0,3:Female,1,0
009180003,2:Married,44.0,3:Female,1,0
009180004,1:Not yet married,43.0,1:Male,0,1
009180005,2:Married,40.0,3:Female,1,0
009180006,1:Not yet married,36.0,1:Male,0,1
009183104,1:Not yet married,17.0,3:Female,0,0
009183105,1:Not yet married,15.0,3:Female,0,0
009183106,2:Married,43.0,1:Male,1,1
009183203,2:Married,39.0,1:Male,1,1
009190001,5:Widowed,70.0,3:Female,1,0
009190003,2:Married,36.0,1:Male,1,1
009190004,2:Married,35.0,1:Male,1,1
009190005,2:Married,32.0,1:Male,1,1
009193104,2:Married,34.0,3:Female,1,0
009194102,2:Married,27.0,3:Female,1,0
009194206,2:Married,32.0,3:Female,1,0
009200001,2:Married,53.0,1:Male,1,1
009200002,2:Married,52.0,3:Female,1,0
009200003,2:Married,32.0,3:Female,1,0
009200004,2:Married,30.0,3:Female,1,0
009200005,1:Not yet married,27.0,1:Male,0,1
009200006,1:Not yet married,24.0,1:Male,0,1
009200007,1:Not yet married,20.0,1:Male,0,1
009200008,1:Not yet married,18.0,3:Female,0,0
009204103,2:Married,46.0,1:Male,1,1
009205201,2:Married,39.0,1:Male,1,1
009210001,2:Married,57.0,3:Female,1,0
009210003,2:Married,30.0,1:Male,1,1
009210004,2:Married,27.0,3:Female,1,0
009210005,1:Not yet married,26.0,1:Male,0,1
009210006,1:Not yet married,23.0,1:Male,0,1
009210008,2:Married,53.0,1:Male,1,1
009210009,1:Not yet married,19.0,1:Male,0,1
009210010,1:Not yet married,17.0,1:Male,0,1
009214101,2:Married,34.0,1:Male,1,1
009215102,2:Married,25.0,3:Female,1,0
009220001,2:Married,50.0,1:Male,1,1
009220002,2:Married,49.0,3:Female,1,0
009220003,2:Married,25.0,1:Male,1,1
009220006,1:Not yet married,19.0,3:Female,0,0
009220007,1:Not yet married,17.0,1:Male,0,1
009220008,1:Not yet married,16.0,3:Female,0,0
009225102,2:Married,33.0,3:Female,1,0
009230001,2:Married,53.0,1:Male,1,1
009230002,2:Married,54.0,3:Female,1,0
009230003,2:Married,27.0,3:Female,1,0
009230004,2:Married,26.0,3:Female,1,0
009230005,1:Not yet married,24.0,1:Male,0,1
009230006,1:Not yet married,22.0,3:Female,0,0
009230009,1:Not yet married,18.0,3:Female,0,0
009234102,2:Married,30.0,1:Male,1,1
009234202,2:Married,27.0,1:Male,1,1
009240001,5:Widowed,71.0,3:Female,1,0
009240002,2:Married,46.0,3:Female,1,0
009240005,2:Married,44.0,1:Male,1,1
009240006,1:Not yet married,16.0,3:Female,0,0
009260003,2:Married,49.0,1:Male,1,1
