pidlink,marstat,age,sex,ever_married,male,ethnicity,education,monthly_income,yearly_income,ethnicity_clean,ethnicity_grouped,is_divorced,log_income,sex_numeric,is_jawa,is_sunda,age_squared,survey_weight
240054201,Married,34.0,Male,1,1,['Jawa'],13.0,2700000.0,30600000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,1156.0,0.8738639312977099
240060002,Widowed,54.0,Female,1,0,['Jawa'],6.0,225000.0,2800000.0,Jawa,Jawa,0,12.323860125621126,0,1,0,2916.0,0.8738639312977099
240060004,Married,28.0,Male,1,1,['Jawa'],12.0,1700000.0,1700000.0,Jawa,Jawa,0,14.346139397261565,1,1,0,784.0,0.8738639312977099
240070004,Married,47.0,Female,1,0,['Jawa'],6.0,750000.0,4800000.0,Jawa,Jawa,0,13.527829818844937,0,1,0,2209.0,0.8738639312977099
240070007,1:Not yet married,22.0,Male,0,1,['Jawa'],12.0,0.0,0.0,Jawa,Jawa,0,0.0,1,1,0,484.0,0.8738639312977099
240070009,Married,53.0,Male,1,1,['Jawa'],6.0,2300000.0,29900000.0,Jawa,Jawa,0,14.648420115681892,1,1,0,2809.0,0.8738639312977099
240070010,1:Not yet married,21.0,Male,0,1,['Jawa'],13.0,100000.0,100000.0,Jawa,Jawa,0,11.51293546492023,1,1,0,441.0,0.8738639312977099
240080006,1:Not yet married,25.0,Male,0,1,['Jawa'],16.0,1200000.0,14400000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,625.0,0.8738639312977099
240090001,Married,50.0,Male,1,1,['Jawa'],6.0,5500000.0,49500000.0,Jawa,Jawa,0,15.520258832020865,1,1,0,2500.0,0.8738639312977099
240090002,Married,46.0,Male,1,1,['Jawa'],6.0,480000.0,480000.0,Jawa,Jawa,0,13.081543466215237,1,1,0,2116.0,0.8738639312977099
240090010,Married,38.0,Female,1,0,['Jawa'],12.0,28000.0,28000.0,Jawa,Jawa,0,10.239995502805316,0,1,0,1444.0,0.8738639312977099
240093102,Married,32.0,Female,1,0,['Jawa'],9.0,400000.0,1200000.0,Jawa,Jawa,0,12.899222326086994,0,1,0,1024.0,0.8738639312977099
240120003,Married,45.0,Male,1,1,['Jawa'],9.0,1700000.0,10200000.0,Jawa,Jawa,0,14.346139397261565,1,1,0,2025.0,0.8738639312977099
240120005,Separated,47.0,Male,1,1,['Jawa'],16.0,3000000.0,36000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,2209.0,0.8738639312977099
240120006,Separated,40.0,Female,1,0,['Jawa'],18.0,4500000.0,90300000.0,Jawa,Jawa,0,15.319588176962746,0,1,0,1600.0,0.8738639312977099
240123103,1:Not yet married,18.0,Female,0,0,['Jawa'],16.0,300000.0,1600000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,324.0,0.8738639312977099
240123105,1:Not yet married,25.0,Male,0,1,['Jawa'],9.0,800000.0,12000000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,625.0,0.8738639312977099
240150004,Married,37.0,Male,1,1,['Jawa'],9.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1369.0,0.8738639312977099
240150008,Married,28.0,Female,1,0,['Jawa'],9.0,300000.0,2400000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,784.0,0.8738639312977099
240160002,Married,44.0,Male,1,1,['Jawa'],9.0,840000.0,2520000.0,Jawa,Jawa,0,13.641158361294979,1,1,0,1936.0,0.8738639312977099
240163104,Married,34.0,Female,1,0,['Jawa'],9.0,1400000.0,18300000.0,Jawa,Jawa,0,14.151983508870947,0,1,0,1156.0,0.8738639312977099
240163105,1:Not yet married,16.0,Male,0,1,['Jawa'],12.0,30000.0,30000.0,Jawa,Jawa,0,10.308985993422082,1,1,0,256.0,0.8738639312977099
240170001,Married,54.0,Female,1,0,['Jawa'],6.0,80000.0,960000.0,Jawa,Jawa,0,11.289794413577894,0,1,0,2916.0,0.8738639312977099
240170002,Married,37.0,Female,1,0,['Jawa'],9.0,175000.0,175000.0,Jawa,Jawa,0,12.07254696717504,0,1,0,1369.0,0.8738639312977099
240170003,Married,35.0,Female,1,0,['Jawa'],6.0,280000.0,3360000.0,Jawa,Jawa,0,12.54254845357358,0,1,0,1225.0,0.8738639312977099
240170006,Married,29.0,Female,1,0,['Jawa'],9.0,97500.0,320000.0,Jawa,Jawa,0,11.487617913343598,0,1,0,841.0,0.8738639312977099
240170008,1:Not yet married,24.0,Male,0,1,['Jawa'],9.0,150000.0,150000.0,Jawa,Jawa,0,11.918397239722838,1,1,0,576.0,0.8738639312977099
240170010,1:Not yet married,19.0,Female,0,0,['Jawa'],6.0,30000.0,35000.0,Jawa,Jawa,0,10.308985993422082,0,1,0,361.0,0.8738639312977099
240170012,Married,57.0,Male,1,1,['Jawa'],6.0,0.0,10000000.0,Jawa,Jawa,0,0.0,1,1,0,3249.0,0.8738639312977099
240173101,Married,45.0,Male,1,1,['Jawa'],9.0,2000000.0,24250000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,2025.0,0.8738639312977099
240174101,Married,40.0,Male,1,1,['Jawa'],12.0,300000.0,600000.0,Jawa,Jawa,0,12.611541086966115,1,1,0,1600.0,0.8738639312977099
240174305,Married,34.0,Male,1,1,['Jawa'],9.0,1000000.0,8850000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1156.0,0.8738639312977099
240180003,1:Not yet married,23.0,Male,0,1,['Jawa'],16.0,1300000.0,4000000.0,Jawa,Jawa,0,14.077875591662238,1,1,0,529.0,0.8738639312977099
240200001,Married,46.0,Female,1,0,['Jawa'],6.0,200000.0,2500000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,2116.0,0.8738639312977099
240200004,1:Not yet married,23.0,Female,0,0,['Jawa'],9.0,1250000.0,15000000.0,Jawa,Jawa,0,14.038654909278163,0,1,0,529.0,0.8738639312977099
240200006,Married,54.0,Male,1,1,['Jawa'],6.0,300000.0,3600000.0,Jawa,Jawa,0,12.611541086966115,1,1,0,2916.0,0.8738639312977099
240204101,Married,32.0,Male,1,1,['Jawa'],6.0,800000.0,9600000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,1024.0,0.8738639312977099
240210004,1:Not yet married,20.0,Female,0,0,['Jawa'],12.0,1300000.0,8000000.0,Jawa,Jawa,0,14.077875591662238,0,1,0,400.0,0.8738639312977099
240220002,Married,30.0,Male,1,1,['Jawa'],13.0,2700000.0,32400000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,900.0,0.8738639312977099
240230001,Married,52.0,Male,1,1,['Jawa'],6.0,0.0,5000000.0,Jawa,Jawa,0,0.0,1,1,0,2704.0,0.8738639312977099
240230002,Married,45.0,Female,1,0,['Jawa'],6.0,600000.0,7200000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,2025.0,0.8738639312977099
240230003,Married,27.0,Male,1,1,['Jawa'],13.0,2000000.0,13200000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,729.0,0.8738639312977099
240240006,1:Not yet married,18.0,Female,0,0,['Jawa'],13.0,500000.0,800000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,324.0,0.8738639312977099
240260003,Married,46.0,Male,1,1,['Jawa'],16.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,2116.0,0.8738639312977099
240260004,Married,42.0,Female,1,0,['Jawa'],12.0,720000.0,4980000.0,Jawa,Jawa,0,13.487007879880162,0,1,0,1764.0,0.8738639312977099
240260005,Married,31.0,Female,1,0,['Jawa'],16.0,350000.0,6900000.0,Jawa,Jawa,0,12.765691290604371,0,1,0,961.0,0.8738639312977099
240260006,Married,30.0,Male,1,1,['Jawa'],12.0,1700000.0,20000000.0,Jawa,Jawa,0,14.346139397261565,1,1,0,900.0,0.8738639312977099
240260007,Married,32.0,Male,1,1,['Jawa'],13.0,200000.0,200000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,1024.0,0.8738639312977099
240260008,Married,33.0,Male,1,1,['Jawa'],9.0,1200000.0,14400000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,1089.0,0.8738639312977099
240261103,1:Not yet married,20.0,Male,0,1,['Jawa'],16.0,140000.0,420000.0,Jawa,Jawa,0,11.849404844423074,1,1,0,400.0,0.8738639312977099
240265104,Married,22.0,Female,1,0,['Jawa'],9.0,600000.0,7800000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,484.0,0.8738639312977099
240270001,Married,53.0,Male,1,1,['Jawa'],6.0,1700000.0,20400000.0,Jawa,Jawa,0,14.346139397261565,1,1,0,2809.0,0.8738639312977099
240270003,Married,28.0,Male,1,1,['Jawa'],13.0,2700000.0,35100000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,784.0,0.8738639312977099
240270004,1:Not yet married,24.0,Male,0,1,['Jawa'],13.0,1200000.0,9000000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,576.0,0.8738639312977099
240280003,Married,49.0,Male,1,1,['Jawa'],18.0,2700000.0,32400000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,2401.0,0.8738639312977099
240290007,Married,31.0,Male,1,1,['Jawa'],18.0,1500000.0,22100000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,961.0,0.8738639312977099
240290013,1:Not yet married,35.0,Female,0,0,['Jawa'],18.0,1425000.0,17100000.0,Jawa,Jawa,0,14.169683073439028,0,1,0,1225.0,0.8738639312977099
240290015,Married,33.0,Male,1,1,['Jawa'],18.0,1200000.0,14400000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,1089.0,0.8738639312977099
240293104,Married,29.0,Female,1,0,['Jawa'],16.0,1000000.0,12500000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,841.0,0.8738639312977099
240303101,Married,59.0,Male,1,1,['Jawa'],16.0,3600000.0,43200000.0,Jawa,Jawa,0,15.096444681204078,1,1,0,3481.0,0.8738639312977099
241010003,Married,45.0,Female,1,0,['Jawa'],16.0,500000.0,6500000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,2025.0,0.8738639312977099
241010004,1:Not yet married,22.0,Female,0,0,['Jawa'],13.0,280000.0,3610000.0,Jawa,Jawa,0,12.54254845357358,0,1,0,484.0,0.8738639312977099
241040002,Divorced,70.0,Male,1,1,['Jawa'],9.0,75000.0,900000.0,Jawa,Jawa,0,11.225256725762893,1,1,0,4900.0,0.8738639312977099
241050003,Married,37.0,Male,1,1,['Jawa'],18.0,4000000.0,108000000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,1369.0,0.8738639312977099
241060003,Married,32.0,Female,1,0,['Jawa'],12.0,2700000.0,35100000.0,Jawa,Jawa,0,14.80876270134486,0,1,0,1024.0,0.8738639312977099
241070002,Married,50.0,Female,1,0,['Jawa'],12.0,100000.0,1200000.0,Jawa,Jawa,0,11.51293546492023,0,1,0,2500.0,0.8738639312977099
241070005,1:Not yet married,23.0,Male,0,1,['Jawa'],12.0,2800000.0,20400000.0,Jawa,Jawa,0,14.845130332288226,1,1,0,529.0,0.8738639312977099
241070006,Married,44.0,Male,1,1,['Jawa'],12.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,1936.0,0.8738639312977099
241070007,Married,34.0,Male,1,1,['Jawa'],16.0,1500000.0,25000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1156.0,0.8738639312977099
241090002,Married,37.0,Male,1,1,['Jawa'],13.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,1369.0,0.8738639312977099
241105102,1:Not yet married,22.0,Male,0,1,['Jawa'],16.0,1000000.0,12000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,484.0,0.8738639312977099
241110005,1:Not yet married,21.0,Male,0,1,['Jawa'],6.0,600000.0,2400000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,441.0,0.8738639312977099
241114101,Married,32.0,Male,1,1,['Jawa'],9.0,210000.0,1260000.0,Jawa,Jawa,0,12.25486757159303,1,1,0,1024.0,0.8738639312977099
241120004,Married,46.0,Male,1,1,['Jawa'],6.0,210000.0,6720000.0,Jawa,Jawa,0,12.25486757159303,1,1,0,2116.0,0.8738639312977099
241120006,Married,38.0,Female,1,0,['Jawa'],6.0,0.0,330000.0,Jawa,Jawa,0,0.0,0,1,0,1444.0,0.8738639312977099
241150003,Married,42.0,Male,1,1,['Jawa'],13.0,1800000.0,16200000.0,Jawa,Jawa,0,14.403297778421795,1,1,0,1764.0,0.8738639312977099
241150007,Married,43.0,Female,1,0,['Jawa'],6.0,1200000.0,5150000.0,Jawa,Jawa,0,13.997832948091215,0,1,0,1849.0,0.8738639312977099
241190003,Married,54.0,Male,1,1,['Jawa'],6.0,400000.0,4800000.0,Jawa,Jawa,0,12.899222326086994,1,1,0,2916.0,0.8738639312977099
241200006,1:Not yet married,22.0,Male,0,1,['Jawa'],12.0,800000.0,9000000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,484.0,0.8738639312977099
241210003,Married,38.0,Female,1,0,['Jawa'],13.0,1200000.0,14400000.0,Jawa,Jawa,0,13.997832948091215,0,1,0,1444.0,0.8738639312977099
241210007,Married,43.0,Male,1,1,['Jawa'],13.0,4000000.0,54400000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,1849.0,0.8738639312977099
241240004,Married,32.0,Male,1,1,['Jawa'],13.0,2500000.0,32500000.0,Jawa,Jawa,0,14.731801689838349,1,1,0,1024.0,0.8738639312977099
241245102,Married,28.0,Female,1,0,['Jawa'],9.0,1500000.0,19000000.0,Jawa,Jawa,0,14.220976332738882,0,1,0,784.0,0.8738639312977099
241260004,1:Not yet married,20.0,Female,0,0,['Jawa'],16.0,200000.0,500000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,400.0,0.8738639312977099
241270002,Widowed,72.0,Female,1,0,['Jawa'],6.0,0.0,900000.0,Jawa,Jawa,0,0.0,0,1,0,5184.0,0.8738639312977099
241275101,Married,25.0,Male,1,1,['Jawa'],13.0,2700000.0,31600000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,625.0,0.8738639312977099
241300006,1:Not yet married,23.0,Female,0,0,['Jawa'],16.0,500000.0,4200000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,529.0,0.8738639312977099
241303102,Married,39.0,Female,1,0,['Jawa'],13.0,0.0,13700000.0,Jawa,Jawa,0,0.0,0,1,0,1521.0,0.8738639312977099
241410005,Married,38.0,Female,1,0,['Jawa'],9.0,1200000.0,3600000.0,Jawa,Jawa,0,13.997832948091215,0,1,0,1444.0,0.8738639312977099
242010005,Married,28.0,Male,1,1,['Jawa'],9.0,1600000.0,20700000.0,Jawa,Jawa,0,14.285514812209815,1,1,0,784.0,0.8738639312977099
242020001,Married,60.0,Male,1,1,['Jawa'],6.0,9000000.0,24000000.0,Jawa,Jawa,0,16.012735246411598,1,1,0,3600.0,0.8738639312977099
242020002,Married,47.0,Female,1,0,['Jawa'],6.0,0.0,12000000.0,Jawa,Jawa,0,0.0,0,1,0,2209.0,0.8738639312977099
242020004,1:Not yet married,23.0,Female,0,0,['Jawa'],13.0,1300000.0,18150000.0,Jawa,Jawa,0,14.077875591662238,0,1,0,529.0,0.8738639312977099
242040001,Married,73.0,Male,1,1,['Jawa'],6.0,350000.0,700000.0,Jawa,Jawa,0,12.765691290604371,1,1,0,5329.0,0.8738639312977099
242040002,Married,57.0,Female,1,0,['Jawa'],6.0,350000.0,1500000.0,Jawa,Jawa,0,12.765691290604371,0,1,0,3249.0,0.8738639312977099
242050004,Married,39.0,Male,1,1,['Jawa'],9.0,375000.0,4500000.0,Jawa,Jawa,0,12.834683971615659,1,1,0,1521.0,0.8738639312977099
242060002,1:Not yet married,24.0,Male,0,1,['Jawa'],9.0,900000.0,900000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,576.0,0.8738639312977099
242060003,1:Not yet married,17.0,Male,0,1,['Jawa'],6.0,780000.0,780000.0,Jawa,Jawa,0,13.567050480716235,1,1,0,289.0,0.8738639312977099
242070002,Widowed,47.0,Male,1,1,['Jawa'],6.0,0.0,1500000.0,Jawa,Jawa,0,0.0,1,1,0,2209.0,0.8738639312977099
242090002,Married,28.0,Male,1,1,['Jawa'],9.0,0.0,0.0,Jawa,Jawa,0,0.0,1,1,0,784.0,0.8738639312977099
242120009,Married,28.0,Male,1,1,['Jawa'],9.0,200000.0,200000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,784.0,0.8738639312977099
242130003,Married,46.0,Male,1,1,['Jawa'],6.0,1200000.0,1200000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,2116.0,0.8738639312977099
242140003,Widowed,46.0,Female,1,0,['Jawa'],6.0,40000.0,40000.0,Jawa,Jawa,0,10.596659732783579,0,1,0,2116.0,0.8738639312977099
242150004,Married,42.0,Male,1,1,['Jawa'],6.0,120000.0,1260000.0,Jawa,Jawa,0,11.695255355062795,1,1,0,1764.0,0.8738639312977099
242154103,Married,38.0,Female,1,0,['Jawa'],6.0,0.0,0.0,Jawa,Jawa,0,0.0,0,1,0,1444.0,0.8738639312977099
242180002,Widowed,56.0,Female,1,0,['Jawa'],16.0,600000.0,12200000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,3136.0,0.8738639312977099
242190004,Married,45.0,Female,1,0,['Jawa'],16.0,4050000.0,55650000.0,Jawa,Jawa,0,15.214227685996272,0,1,0,2025.0,0.8738639312977099
242190007,Married,48.0,Male,1,1,['Jawa'],16.0,4000000.0,47450000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,2304.0,0.8738639312977099
242200004,1:Not yet married,24.0,Male,0,1,['Jawa'],16.0,0.0,0.0,Jawa,Jawa,0,0.0,1,1,0,576.0,0.8738639312977099
242210003,Married,51.0,Female,1,0,['Jawa'],6.0,0.0,3000000.0,Jawa,Jawa,0,0.0,0,1,0,2601.0,0.8738639312977099
242211101,Married,52.0,Male,1,1,['Jawa'],6.0,0.0,9054000.0,Jawa,Jawa,0,0.0,1,1,0,2704.0,0.8738639312977099
242214101,Married,40.0,Male,1,1,['Jawa'],13.0,1000000.0,10000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1600.0,0.8738639312977099
242230004,Married,32.0,Male,1,1,['Jawa'],13.0,3200000.0,41600000.0,Jawa,Jawa,0,14.978661680269907,1,1,0,1024.0,0.8738639312977099
242235102,Married,33.0,Female,1,0,['Jawa'],15.0,4000000.0,52000000.0,Jawa,Jawa,0,15.201805169084134,0,1,0,1089.0,0.8738639312977099
242250003,Married,37.0,Male,1,1,['Jawa'],9.0,3000000.0,20000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1369.0,0.8738639312977099
242255102,Married,31.0,Female,1,0,['Jawa'],9.0,3000000.0,30000000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,961.0,0.8738639312977099
242270002,Married,56.0,Female,1,0,['Jawa'],6.0,300000.0,300000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,3136.0,0.8738639312977099
242274101,Married,47.0,Female,1,0,['Jawa'],6.0,700000.0,700000.0,Jawa,Jawa,0,13.45883704259595,0,1,0,2209.0,0.8738639312977099
242290001,Married,48.0,Male,1,1,['Jawa'],6.0,1500000.0,3000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2304.0,0.8738639312977099
242290002,Married,46.0,Female,1,0,['Jawa'],6.0,2160000.0,4320000.0,Jawa,Jawa,0,14.585619242623203,0,1,0,2116.0,0.8738639312977099
242300003,Married,27.0,Female,1,0,['Jawa'],16.0,250000.0,3000000.0,Jawa,Jawa,0,12.429220196836383,0,1,0,729.0,0.8738639312977099
242305102,Married,27.0,Male,1,1,['Jawa'],12.0,2000000.0,24600000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,729.0,0.8738639312977099
243020005,Married,32.0,Male,1,1,['Jawa'],13.0,4000000.0,50000000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,1024.0,0.8738639312977099
243040001,Married,53.0,Male,1,1,['Jawa'],9.0,1200000.0,13200000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,2809.0,0.8738639312977099
243040002,Married,53.0,Female,1,0,['Jawa'],6.0,500000.0,6000000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,2809.0,0.8738639312977099
243080003,Married,52.0,Female,1,0,['Jawa'],6.0,1000000.0,3000000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,2704.0,0.8738639312977099
243090004,Married,44.0,Male,1,1,['Jawa'],9.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1936.0,0.8738639312977099
243090005,Married,37.0,Female,1,0,['Madura'],6.0,100000.0,1070000.0,Madura,Other,0,11.51293546492023,0,0,0,1369.0,1.0888289416846653
243120002,Married,25.0,Male,1,1,['Jawa'],12.0,3500000.0,36000000.0,Jawa,Jawa,0,15.068273812173887,1,1,0,625.0,0.8738639312977099
243120005,Married,37.0,Male,1,1,['Jawa'],9.0,1650000.0,19800000.0,Jawa,Jawa,0,14.316286451937186,1,1,0,1369.0,0.8738639312977099
243130001,Married,60.0,Male,1,1,['Jawa'],6.0,50000.0,8400000.0,Jawa,Jawa,0,10.819798284210286,1,1,0,3600.0,0.8738639312977099
243140008,1:Not yet married,18.0,Female,0,0,['Jawa'],13.0,100000.0,200000.0,Jawa,Jawa,0,11.51293546492023,0,1,0,324.0,0.8738639312977099
243160005,1:Not yet married,32.0,Male,0,1,['Jawa'],18.0,581000.0,8412000.0,Jawa,Jawa,0,13.272507757002963,1,1,0,1024.0,0.8738639312977099
243170004,1:Not yet married,33.0,Female,0,0,['Jawa'],16.0,7000000.0,84000000.0,Jawa,Jawa,0,15.76142084987672,0,1,0,1089.0,0.8738639312977099
243173104,Married,43.0,Male,1,1,['Jawa'],12.0,32000000.0,41600000.0,Jawa,Jawa,0,17.281246492014,1,1,0,1849.0,0.8738639312977099
244020003,Married,33.0,Male,1,1,['Jawa'],9.0,600000.0,7200000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,1089.0,0.8738639312977099
244020004,Married,42.0,Male,1,1,['Jawa'],6.0,2000000.0,13000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1764.0,0.8738639312977099
244020005,1:Not yet married,17.0,Male,0,1,['Jawa'],13.0,1500000.0,7000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,289.0,0.8738639312977099
244070002,Married,31.0,Male,1,1,['Jawa'],6.0,1200000.0,2200000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,961.0,0.8738639312977099
244070003,Separated,23.0,Female,1,0,['Jawa'],9.0,1100000.0,10500000.0,Jawa,Jawa,0,13.910821646859095,0,1,0,529.0,0.8738639312977099
244100005,Married,34.0,Male,1,1,['Jawa'],6.0,1000000.0,6000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1156.0,0.8738639312977099
244150005,1:Not yet married,17.0,Female,0,0,['Jawa'],9.0,1000000.0,9000000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,289.0,0.8738639312977099
244160008,Married,62.0,Male,1,1,['Jawa'],6.0,150000.0,150000.0,Jawa,Jawa,0,11.918397239722838,1,1,0,3844.0,0.8738639312977099
244180006,Married,31.0,Female,1,0,['Jawa'],6.0,400000.0,5200000.0,Jawa,Jawa,0,12.899222326086994,0,1,0,961.0,0.8738639312977099
244230003,Married,37.0,Male,1,1,['Jawa'],12.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1369.0,0.8738639312977099
244230004,Married,29.0,Male,1,1,['Jawa'],9.0,1500000.0,19000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,841.0,0.8738639312977099
245010008,Married,45.0,Male,1,1,['Jawa'],6.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2025.0,0.8738639312977099
245013102,Married,37.0,Female,1,0,['Jawa'],6.0,2000000.0,4000000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,1369.0,0.8738639312977099
245015102,Married,24.0,Male,1,1,['Jawa'],9.0,1000000.0,26400000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,576.0,0.8738639312977099
245030001,Married,51.0,Male,1,1,['Jawa'],6.0,3000000.0,36000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,2601.0,0.8738639312977099
245034101,Married,31.0,Male,1,1,['Jawa'],9.0,1260000.0,17640000.0,Jawa,Jawa,0,14.04662307257814,1,1,0,961.0,0.8738639312977099
245040001,Married,52.0,Male,1,1,['Jawa'],6.0,0.0,600000.0,Jawa,Jawa,0,0.0,1,1,0,2704.0,0.8738639312977099
245060002,Married,41.0,Male,1,1,['Jawa'],6.0,1500000.0,1500000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1681.0,0.8738639312977099
245060003,Married,37.0,Male,1,1,['Jawa'],6.0,1680000.0,3360000.0,Jawa,Jawa,0,14.33430494661736,1,1,0,1369.0,0.8738639312977099
245080002,Married,47.0,Female,1,0,['Jawa'],6.0,140000.0,1680000.0,Jawa,Jawa,0,11.849404844423074,0,1,0,2209.0,0.8738639312977099
245080003,1:Not yet married,28.0,Male,0,1,['Jawa'],12.0,2100000.0,16200000.0,Jawa,Jawa,0,14.557448378884015,1,1,0,784.0,0.8738639312977099
245080004,1:Not yet married,22.0,Male,0,1,['Jawa'],12.0,2000000.0,26000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,484.0,0.8738639312977099
245094102,Married,37.0,Female,1,0,['Jawa'],6.0,600000.0,1000000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,1369.0,0.8738639312977099
245110003,Married,34.0,Female,1,0,['Jawa'],6.0,750000.0,9800000.0,Jawa,Jawa,0,13.527829818844937,0,1,0,1156.0,0.8738639312977099
245111102,Married,30.0,Male,1,1,['Jawa'],9.0,2400000.0,26400000.0,Jawa,Jawa,0,14.690979711984754,1,1,0,900.0,0.8738639312977099
245130003,Married,52.0,Male,1,1,['Jawa'],6.0,200000.0,600000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,2704.0,0.8738639312977099
245140005,Married,35.0,Male,1,1,['Jawa'],6.0,60000.0,935000.0,Jawa,Jawa,0,11.002116507732017,1,1,0,1225.0,0.8738639312977099
245150002,Married,46.0,Female,1,0,['Jawa'],6.0,0.0,600000.0,Jawa,Jawa,0,0.0,0,1,0,2116.0,0.8738639312977099
245160002,Married,56.0,Male,1,1,['Jawa'],6.0,2250000.0,28400000.0,Jawa,Jawa,0,14.626441218624949,1,1,0,3136.0,0.8738639312977099
245160007,1:Not yet married,22.0,Male,0,1,['Jawa'],13.0,714000.0,9800000.0,Jawa,Jawa,0,13.478639641880966,1,1,0,484.0,0.8738639312977099
245170003,Married,36.0,Male,1,1,['Jawa'],12.0,900000.0,10800000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,1296.0,0.8738639312977099
245170005,Married,29.0,Male,1,1,['Jawa'],12.0,1000000.0,15000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,841.0,0.8738639312977099
245174203,Married,27.0,Female,1,0,['Jawa'],9.0,1680000.0,23100000.0,Jawa,Jawa,0,14.33430494661736,0,1,0,729.0,0.8738639312977099
245180004,Married,37.0,Female,1,0,['Jawa'],6.0,595000.0,795000.0,Jawa,Jawa,0,13.296318365198623,0,1,0,1369.0,0.8738639312977099
245190002,Widowed,46.0,Female,1,0,['Jawa'],6.0,0.0,500000.0,Jawa,Jawa,0,0.0,0,1,0,2116.0,0.8738639312977099
245190003,Married,26.0,Male,1,1,['Jawa'],16.0,2000000.0,26500000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,676.0,0.8738639312977099
245190005,Married,56.0,Female,1,0,['Jawa'],6.0,150000.0,1000000.0,Jawa,Jawa,0,11.918397239722838,0,1,0,3136.0,0.8738639312977099
