pidlink,marstat,age,sex
064130001,2:Married,44.0,1:Male
064130002,2:Married,42.0,3:Female
064140001,2:Married,72.0,1:Male
064140002,2:Married,58.0,3:Female
064140003,2:Married,35.0,1:Male
064140004,2:Married,34.0,1:Male
064140005,2:Married,22.0,1:Male
064140007,2:Married,36.0,3:Female
064140009,2:Married,25.0,3:Female
064143102,2:Married,34.0,3:Female
064170008,2:Married,42.0,1:Male
064170011,2:Married,40.0,3:Female
064190001,2:Married,63.0,1:Male
064190002,2:Married,56.0,3:Female
064190003,2:Married,37.0,1:Male
064190004,2:Married,35.0,1:Male
064190005,2:Married,33.0,3:Female
064190006,2:Married,26.0,3:Female
064193106,2:Married,32.0,3:Female
064194102,2:Married,32.0,3:Female
064194201,2:Married,39.0,1:Male
064194301,2:Married,28.0,1:Male
064200001,2:Married,55.0,1:Male
064200002,2:Married,51.0,3:Female
064200007,2:Married,38.0,3:Female
064200008,5:Widowed,41.0,3:Female
064200011,2:Married,41.0,1:Male
064220001,2:Married,48.0,1:Male
064220002,2:Married,48.0,3:Female
064220003,2:Married,28.0,1:Male
064220004,2:Married,22.0,3:Female
064220006,2:Married,23.0,1:Male
064225102,2:Married,32.0,3:Female
064230002,5:Widowed,76.0,3:Female
064240001,2:Married,53.0,1:Male
064240002,2:Married,47.0,3:Female
064250001,2:Married,57.0,1:Male
064250002,2:Married,48.0,3:Female
064250009,5:Widowed,91.0,3:Female
064250010,2:Married,34.0,1:Male
064253103,2:Married,36.0,3:Female
064260001,2:Married,72.0,1:Male
064260002,2:Married,57.0,3:Female
064260003,2:Married,40.0,1:Male
064260004,2:Married,35.0,3:Female
064260007,2:Married,29.0,3:Female
064260008,2:Married,25.0,1:Male
064264101,2:Married,46.0,1:Male
064265102,2:Married,24.0,3:Female
064265201,2:Married,39.0,1:Male
064265302,2:Married,25.0,3:Female
064270002,5:Widowed,64.0,3:Female
064270003,2:Married,34.0,3:Female
064270006,2:Married,39.0,3:Female
064270009,2:Married,40.0,1:Male
064274201,2:Married,35.0,1:Male
064300001,2:Married,60.0,1:Male
064300002,2:Married,49.0,3:Female
065010003,2:Married,59.0,1:Male
065010009,2:Married,56.0,3:Female
065020001,2:Married,48.0,1:Male
065020002,2:Married,46.0,3:Female
065030003,2:Married,29.0,3:Female
065030008,2:Married,34.0,1:Male
065040005,2:Married,36.0,1:Male
065040006,2:Married,34.0,3:Female
065040010,5:Widowed,77.0,3:Female
065050001,2:Married,64.0,1:Male
065050002,2:Married,58.0,3:Female
065050003,2:Married,36.0,1:Male
065050004,2:Married,32.0,3:Female
065050007,5:Widowed,46.0,3:Female
065050010,2:Married,35.0,1:Male
065053102,2:Married,32.0,3:Female
065060002,5:Widowed,54.0,3:Female
065060003,2:Married,33.0,3:Female
065060009,2:Married,53.0,1:Male
065060010,2:Married,46.0,3:Female
065064101,2:Married,42.0,1:Male
065070001,2:Married,91.0,1:Male
065070002,2:Married,64.0,3:Female
065070003,2:Married,37.0,1:Male
065070005,2:Married,32.0,3:Female
065070008,2:Married,31.0,1:Male
065073102,2:Married,31.0,3:Female
065080001,2:Married,46.0,1:Male
065080002,2:Married,56.0,3:Female
065080003,2:Married,33.0,1:Male
065080005,2:Married,25.0,1:Male
065080007,5:Widowed,44.0,3:Female
065080008,2:Married,46.0,1:Male
065080010,2:Married,17.0,3:Female
065080014,2:Married,19.0,3:Female
065080015,2:Married,33.0,1:Male
065081102,2:Married,36.0,3:Female
065081103,2:Married,19.0,3:Female
065085102,2:Married,30.0,3:Female
065085303,2:Married,21.0,1:Male
065090002,5:Widowed,55.0,3:Female
065090004,2:Married,31.0,3:Female
065090006,5:Widowed,58.0,3:Female
065090007,2:Married,35.0,3:Female
065090009,2:Married,39.0,1:Male
065091106,2:Married,41.0,1:Male
065110001,2:Married,46.0,1:Male
065110002,2:Married,42.0,3:Female
065110005,2:Married,72.0,1:Male
065110006,2:Married,81.0,3:Female
065120001,2:Married,59.0,1:Male
065120002,2:Married,54.0,3:Female
065120003,2:Married,34.0,1:Male
065120004,2:Married,32.0,1:Male
065124102,2:Married,34.0,3:Female
065125102,2:Married,25.0,3:Female
065130001,2:Married,57.0,1:Male
065130002,2:Married,50.0,3:Female
065133104,2:Married,33.0,3:Female
065150002,2:Married,64.0,3:Female
065150005,2:Married,52.0,1:Male
065150006,2:Married,49.0,3:Female
065154101,2:Married,63.0,1:Male
065154103,2:Married,34.0,1:Male
065154104,2:Married,22.0,3:Female
065160004,2:Married,44.0,3:Female
065160006,2:Married,38.0,1:Male
065160007,4:Divorced,35.0,3:Female
065180001,2:Married,49.0,1:Male
065180006,2:Married,40.0,3:Female
065200003,2:Married,49.0,1:Male
065200004,2:Married,51.0,3:Female
065200005,2:Married,52.0,1:Male
065200007,2:Married,24.0,1:Male
065200009,2:Married,45.0,3:Female
065200012,2:Married,25.0,3:Female
066030003,2:Married,44.0,3:Female
066030004,2:Married,43.0,1:Male
066030006,2:Married,43.0,3:Female
066030007,2:Married,40.0,1:Male
066040005,2:Married,31.0,3:Female
066050001,2:Married,55.0,1:Male
066050002,2:Married,53.0,3:Female
066050003,2:Married,31.0,3:Female
066050004,2:Married,28.0,1:Male
066055101,2:Married,30.0,1:Male
066055204,2:Married,27.0,3:Female
066080002,5:Widowed,76.0,3:Female
066080003,2:Married,45.0,1:Male
066080004,2:Married,43.0,3:Female
066110001,2:Married,72.0,1:Male
066110002,2:Married,68.0,3:Female
066110003,2:Married,43.0,3:Female
066110004,2:Married,43.0,1:Male
066110005,2:Married,36.0,3:Female
066114101,2:Married,52.0,1:Male
066120003,2:Married,30.0,3:Female
066120004,2:Married,28.0,3:Female
066124105,2:Married,34.0,1:Male
066124201,2:Married,33.0,1:Male
066130001,2:Married,52.0,1:Male
066130002,2:Married,52.0,3:Female
066130003,2:Married,36.0,3:Female
066130004,2:Married,28.0,1:Male
066135101,2:Married,27.0,1:Male
066135202,2:Married,33.0,3:Female
066140001,2:Married,58.0,1:Male
066140002,2:Married,52.0,3:Female
066140004,2:Married,24.0,1:Male
066170001,5:Widowed,75.0,3:Female
066170003,2:Married,43.0,3:Female
067010003,2:Married,53.0,1:Male
067010006,2:Married,49.0,3:Female
067020001,5:Widowed,78.0,1:Male
067020003,4:Divorced,50.0,3:Female
067020004,2:Married,45.0,1:Male
067020005,2:Married,40.0,1:Male
067020006,2:Married,37.0,3:Female
067020013,2:Married,41.0,1:Male
067023102,2:Married,31.0,3:Female
067025102,2:Married,38.0,3:Female
067040003,2:Married,46.0,3:Female
067040004,2:Married,44.0,1:Male
067040005,2:Married,41.0,1:Male
067040006,2:Married,39.0,3:Female
067040007,2:Married,36.0,1:Male
067040008,2:Married,34.0,1:Male
067040009,2:Married,45.0,1:Male
067040014,2:Married,36.0,1:Male
067040015,2:Married,25.0,3:Female
067040018,2:Married,24.0,3:Female
067045102,2:Married,36.0,3:Female
067050002,5:Widowed,71.0,3:Female
067050003,2:Married,52.0,1:Male
067050008,2:Married,40.0,3:Female
067051102,2:Married,47.0,3:Female
067054101,2:Married,41.0,1:Male
067060001,2:Married,51.0,1:Male
067060002,2:Married,43.0,3:Female
067061101,2:Married,65.0,1:Male
067061102,2:Married,57.0,3:Female
067061104,2:Married,30.0,3:Female
067070001,5:Widowed,77.0,3:Female
067070002,2:Married,51.0,1:Male
067070004,2:Married,44.0,1:Male
067074102,2:Married,49.0,3:Female
067080003,2:Married,64.0,1:Male
067080005,2:Married,50.0,1:Male
067080006,2:Married,54.0,3:Female
067081102,2:Married,49.0,3:Female
067090001,5:Widowed,75.0,1:Male
067090003,2:Married,48.0,3:Female
067090004,2:Married,51.0,1:Male
067100001,5:Widowed,70.0,1:Male
067100007,2:Married,53.0,3:Female
067101101,2:Married,46.0,1:Male
067110001,2:Married,61.0,1:Male
067110002,2:Married,56.0,3:Female
067110003,2:Married,37.0,3:Female
067120001,2:Married,58.0,1:Male
067120002,2:Married,48.0,3:Female
067140002,5:Widowed,63.0,3:Female
067150001,2:Married,58.0,1:Male
067150002,2:Married,53.0,3:Female
067150004,2:Married,32.0,3:Female
067154101,2:Married,40.0,1:Male
067200002,5:Widowed,79.0,3:Female
067200003,2:Married,48.0,1:Male
067200004,2:Married,33.0,1:Male
067203102,2:Married,37.0,3:Female
067204102,2:Married,32.0,3:Female
068030002,5:Widowed,52.0,3:Female
068030003,2:Married,34.0,1:Male
068030004,2:Married,31.0,1:Male
068035102,2:Married,29.0,3:Female
068035202,2:Married,34.0,3:Female
068040001,5:Widowed,66.0,1:Male
068040006,2:Married,35.0,1:Male
068040008,2:Married,34.0,3:Female
068050002,5:Widowed,69.0,3:Female
068050003,2:Married,52.0,1:Male
068050004,2:Married,47.0,1:Male
068050006,2:Married,41.0,1:Male
068050007,2:Married,39.0,3:Female
068050008,4:Divorced,37.0,1:Male
068050009,2:Married,41.0,3:Female
068050010,2:Married,39.0,1:Male
068051102,2:Married,45.0,3:Female
068054102,2:Married,33.0,3:Female
068060001,2:Married,53.0,1:Male
068060002,2:Married,52.0,3:Female
068060003,2:Married,26.0,3:Female
068060004,2:Married,26.0,3:Female
068070002,4:Divorced,49.0,3:Female
068070004,2:Married,27.0,3:Female
068074101,2:Married,35.0,1:Male
068080001,2:Married,51.0,1:Male
068080002,2:Married,45.0,3:Female
068090001,2:Married,62.0,1:Male
068090002,2:Married,57.0,3:Female
068090003,5:Widowed,39.0,3:Female
068090004,2:Married,33.0,3:Female
068090006,2:Married,29.0,3:Female
068090013,2:Married,30.0,1:Male
068090014,2:Married,29.0,1:Male
068120001,2:Married,46.0,1:Male
068120002,2:Married,49.0,3:Female
068120003,2:Married,26.0,3:Female
068120006,2:Married,28.0,1:Male
068130002,5:Widowed,56.0,3:Female
068130003,2:Married,40.0,1:Male
068130004,2:Married,38.0,1:Male
068130005,2:Married,36.0,3:Female
068130006,2:Married,32.0,3:Female
068130007,3:Separated,28.0,3:Female
068130008,2:Married,30.0,3:Female
068133102,5:Widowed,52.0,3:Female
068133103,4:Divorced,25.0,3:Female
068133201,2:Married,42.0,1:Male
068134202,2:Married,34.0,3:Female
068134301,2:Married,34.0,1:Male
068134401,4:Divorced,35.0,1:Male
068140003,2:Married,51.0,1:Male
068140004,2:Married,50.0,3:Female
068190001,2:Married,77.0,1:Male
068190002,2:Married,71.0,3:Female
068190003,2:Married,50.0,3:Female
068190004,4:Divorced,43.0,3:Female
068190014,2:Married,30.0,1:Male
068193101,2:Married,53.0,1:Male
068410001,2:Married,52.0,1:Male
068410002,2:Married,48.0,3:Female
070010001,2:Married,47.0,1:Male
070010002,2:Married,46.0,3:Female
070020003,4:Divorced,50.0,1:Male
070030002,5:Widowed,57.0,3:Female
070030003,2:Married,41.0,1:Male
070030004,2:Married,39.0,3:Female
070030005,2:Married,36.0,1:Male
070030006,2:Married,31.0,3:Female
070030010,2:Married,33.0,1:Male
070033102,2:Married,33.0,3:Female
070034202,2:Married,36.0,3:Female
070040001,2:Married,60.0,1:Male
070040002,2:Married,48.0,3:Female
070040004,2:Married,26.0,1:Male
070045102,2:Married,26.0,3:Female
070050001,2:Married,82.0,1:Male
070050002,2:Married,74.0,3:Female
070050003,2:Married,47.0,1:Male
070050004,2:Married,43.0,1:Male
070050006,2:Married,41.0,1:Male
070050007,2:Married,37.0,3:Female
070050010,2:Married,21.0,3:Female
070050013,2:Married,37.0,1:Male
070053102,2:Married,36.0,3:Female
070055101,2:Married,28.0,1:Male
070070001,2:Married,56.0,1:Male
070070002,2:Married,53.0,3:Female
070070003,2:Married,32.0,1:Male
070070005,2:Married,44.0,1:Male
070073102,2:Married,43.0,3:Female
070100002,5:Widowed,61.0,3:Female
070100003,2:Married,40.0,3:Female
070100005,2:Married,32.0,1:Male
070103101,2:Married,49.0,1:Male
070104105,2:Married,32.0,3:Female
070110002,5:Widowed,54.0,3:Female
070110003,4:Divorced,43.0,3:Female
070120001,2:Married,51.0,1:Male
070120002,2:Married,43.0,3:Female
070130001,2:Married,58.0,1:Male
070130002,2:Married,58.0,3:Female
070130003,2:Married,38.0,3:Female
070133103,2:Married,44.0,1:Male
070134101,4:Divorced,46.0,1:Male
070140003,2:Married,48.0,1:Male
070160001,5:Widowed,75.0,1:Male
070160003,2:Married,44.0,1:Male
070160005,2:Married,34.0,1:Male
070160011,2:Married,47.0,1:Male
070160012,2:Married,42.0,3:Female
070163102,2:Married,38.0,3:Female
070164102,2:Married,32.0,3:Female
070170001,2:Married,47.0,1:Male
070170002,2:Married,45.0,3:Female
070180001,2:Married,59.0,1:Male
070180002,2:Married,47.0,3:Female
070180003,2:Married,30.0,3:Female
070185102,2:Married,28.0,1:Male
070200001,2:Married,50.0,1:Male
070200002,2:Married,47.0,3:Female
070200003,2:Married,30.0,1:Male
070410001,2:Married,59.0,1:Male
070410002,2:Married,63.0,3:Female
070410003,2:Married,36.0,1:Male
070410004,2:Married,33.0,3:Female
070414102,2:Married,35.0,3:Female
070414201,2:Married,35.0,1:Male
070420001,5:Widowed,67.0,1:Male
070430002,5:Widowed,59.0,3:Female
070430003,2:Married,25.0,1:Male
070435102,2:Married,23.0,3:Female
071010001,2:Married,56.0,1:Male
071010002,2:Married,51.0,3:Female
071010003,2:Married,32.0,3:Female
071010004,2:Married,22.0,3:Female
071010008,2:Married,31.0,1:Male
071015101,2:Married,38.0,1:Male
071023103,2:Married,45.0,1:Male
071040001,2:Married,51.0,1:Male
071040002,2:Married,49.0,3:Female
071050001,2:Married,61.0,1:Male
071050004,2:Married,38.0,1:Male
071054102,2:Married,51.0,3:Female
071054202,2:Married,34.0,3:Female
071060002,5:Widowed,51.0,3:Female
071060005,2:Married,48.0,1:Male
071060006,2:Married,45.0,1:Male
071060007,2:Married,53.0,1:Male
071060008,2:Married,47.0,3:Female
071063202,2:Married,45.0,3:Female
071063302,2:Married,41.0,3:Female
071080001,4:Divorced,64.0,3:Female
071080002,2:Married,37.0,3:Female
071090001,5:Widowed,81.0,1:Male
071090004,4:Divorced,48.0,3:Female
071090005,2:Married,44.0,3:Female
071090011,2:Married,34.0,1:Male
071120003,2:Married,49.0,3:Female
071120005,2:Married,47.0,3:Female
071120006,2:Married,49.0,1:Male
071123101,2:Married,50.0,1:Male
071130002,2:Married,48.0,1:Male
071130003,2:Married,42.0,3:Female
071140004,2:Married,45.0,3:Female
071140005,2:Married,42.0,1:Male
071140009,2:Married,49.0,1:Male
071140011,2:Married,48.0,1:Male
071140012,2:Married,32.0,1:Male
071140016,2:Married,20.0,3:Female
071143302,4:Divorced,46.0,3:Female
071143402,2:Married,37.0,3:Female
071145003,2:Married,33.0,3:Female
071145101,2:Married,19.0,1:Male
071160002,5:Widowed,47.0,3:Female
071160003,2:Married,26.0,3:Female
071165001,2:Married,33.0,1:Male
071170002,5:Widowed,73.0,3:Female
071170003,2:Married,54.0,1:Male
071170005,2:Married,44.0,3:Female
071170012,2:Married,49.0,1:Male
071175102,2:Married,47.0,3:Female
071200001,5:Widowed,73.0,3:Female
071410001,2:Married,51.0,1:Male
071410002,2:Married,48.0,3:Female
071420002,5:Widowed,66.0,3:Female
071420004,5:Widowed,45.0,1:Male
071420005,2:Married,43.0,3:Female
071420006,2:Married,39.0,1:Male
071421102,2:Married,45.0,3:Female
071423201,2:Married,39.0,1:Male
071423302,2:Married,41.0,3:Female
071430001,2:Married,49.0,1:Male
072070005,2:Married,45.0,1:Male
072070006,2:Married,44.0,3:Female
072170004,2:Married,26.0,1:Male
072170008,2:Married,24.0,3:Female
073020001,2:Married,62.0,1:Male
073020002,2:Married,57.0,3:Female
073020003,2:Married,36.0,1:Male
073020004,2:Married,33.0,1:Male
073024102,2:Married,30.0,3:Female
073024202,2:Married,29.0,3:Female
073030002,5:Widowed,54.0,3:Female
073030003,2:Married,36.0,3:Female
073030004,2:Married,33.0,3:Female
073034101,2:Married,39.0,1:Male
073034201,2:Married,41.0,1:Male
073040001,2:Married,63.0,1:Male
073040002,2:Married,59.0,3:Female
073040003,2:Married,36.0,1:Male
073040004,4:Divorced,31.0,3:Female
073043102,2:Married,34.0,3:Female
073043204,4:Divorced,34.0,1:Male
073060002,2:Married,47.0,3:Female
073060004,2:Married,54.0,1:Male
073070002,5:Widowed,64.0,3:Female
073070005,2:Married,36.0,1:Male
073070007,2:Married,30.0,3:Female
073070009,2:Married,23.0,1:Male
073075102,2:Married,22.0,3:Female
073075202,2:Married,36.0,1:Male
073075302,2:Married,25.0,3:Female
073080001,2:Married,63.0,1:Male
073080002,2:Married,57.0,3:Female
073080003,2:Married,37.0,3:Female
073085102,2:Married,31.0,1:Male
073090001,2:Married,62.0,1:Male
073090002,2:Married,64.0,3:Female
073090004,2:Married,37.0,3:Female
073090005,2:Married,34.0,1:Male
073090006,2:Married,32.0,3:Female
073090010,2:Married,41.0,1:Male
073094102,2:Married,40.0,3:Female
073094201,2:Married,36.0,1:Male
073100001,2:Married,51.0,1:Male
073100002,2:Married,45.0,3:Female
073100003,2:Married,25.0,1:Male
073100006,2:Married,40.0,1:Male
073103102,2:Married,38.0,3:Female
073105102,2:Married,30.0,3:Female
073110001,2:Married,57.0,1:Male
073110002,2:Married,52.0,3:Female
073110006,2:Married,24.0,1:Male
073110007,2:Married,20.0,3:Female
073130001,2:Married,52.0,1:Male
073130005,2:Married,46.0,3:Female
073140001,2:Married,58.0,1:Male
073140002,2:Married,51.0,3:Female
073140003,2:Married,30.0,1:Male
073140004,2:Married,25.0,1:Male
073140005,2:Married,37.0,3:Female
073140009,2:Married,32.0,3:Female
073144107,2:Married,46.0,1:Male
073145202,2:Married,25.0,3:Female
073160001,5:Widowed,69.0,1:Male
073160003,2:Married,42.0,1:Male
073160005,2:Married,26.0,3:Female
073160008,2:Married,29.0,1:Male
073165102,2:Married,39.0,3:Female
073170001,2:Married,45.0,1:Male
073170002,2:Married,44.0,3:Female
073170003,2:Married,22.0,3:Female
073170006,2:Married,27.0,1:Male
073180002,5:Widowed,51.0,3:Female
073180004,2:Married,31.0,1:Male
073180007,5:Widowed,75.0,3:Female
073184202,2:Married,31.0,3:Female
073190003,2:Married,40.0,3:Female
073190004,2:Married,37.0,1:Male
073190005,2:Married,35.0,1:Male
073190006,2:Married,34.0,1:Male
073190007,2:Married,32.0,3:Female
073190009,2:Married,44.0,1:Male
073190011,2:Married,36.0,1:Male
073190012,2:Married,35.0,3:Female
073194102,2:Married,28.0,3:Female
073194202,2:Married,31.0,3:Female
073410001,2:Married,56.0,1:Male
073410002,2:Married,53.0,3:Female
073410003,2:Married,35.0,1:Male
073414102,2:Married,34.0,3:Female
073420002,2:Married,37.0,3:Female
073420004,2:Married,44.0,1:Male
074020001,2:Married,60.0,1:Male
074020002,2:Married,58.0,3:Female
074020003,2:Married,37.0,1:Male
074025102,2:Married,31.0,3:Female
074030004,2:Married,41.0,1:Male
074030006,2:Married,38.0,3:Female
074030007,2:Married,36.0,3:Female
074030010,2:Married,25.0,3:Female
074030011,2:Married,22.0,1:Male
074030014,2:Married,19.0,3:Female
074034102,2:Married,40.0,3:Female
074034201,2:Married,54.0,1:Male
074034301,2:Married,39.0,1:Male
074035101,2:Married,33.0,1:Male
074040001,2:Married,50.0,1:Male
074040002,2:Married,42.0,3:Female
074060001,4:Divorced,69.0,3:Female
074060002,2:Married,42.0,3:Female
074060003,2:Married,39.0,1:Male
074060004,2:Married,37.0,1:Male
074060006,2:Married,37.0,1:Male
074064102,2:Married,42.0,3:Female
074064202,2:Married,33.0,3:Female
074100001,2:Married,47.0,1:Male
074100002,2:Married,42.0,3:Female
074110002,5:Widowed,62.0,3:Female
074110004,2:Married,35.0,1:Male
074114102,2:Married,30.0,3:Female
074120001,2:Married,49.0,1:Male
074120002,2:Married,56.0,3:Female
074120003,4:Divorced,34.0,1:Male
074122102,2:Married,43.0,3:Female
074122103,2:Married,25.0,3:Female
074122104,2:Married,22.0,3:Female
074130002,5:Widowed,60.0,3:Female
074130004,2:Married,37.0,1:Male
074130007,4:Divorced,31.0,1:Male
074130008,2:Married,28.0,3:Female
074134102,2:Married,33.0,3:Female
074134201,2:Married,29.0,1:Male
074140003,2:Married,39.0,1:Male
074140004,2:Married,37.0,3:Female
074140005,2:Married,32.0,3:Female
074140009,2:Married,36.0,3:Female
074142105,2:Married,35.0,1:Male
074143101,2:Married,40.0,1:Male
074170001,5:Widowed,50.0,3:Female
074170002,2:Married,26.0,3:Female
074175101,2:Married,25.0,1:Male
074190004,2:Married,32.0,3:Female
074194301,2:Married,38.0,1:Male
074200002,5:Widowed,61.0,3:Female
074200005,2:Married,36.0,1:Male
074200006,2:Married,30.0,1:Male
074200012,2:Married,31.0,3:Female
074205102,2:Married,34.0,3:Female
074420001,5:Widowed,59.0,3:Female
074420002,2:Married,39.0,1:Male
074420004,2:Married,35.0,3:Female
074420005,2:Married,32.0,3:Female
074420006,2:Married,39.0,1:Male
074424101,2:Married,41.0,1:Male
074425102,2:Married,35.0,3:Female
075010002,5:Widowed,63.0,3:Female
075010003,2:Married,35.0,3:Female
075014102,2:Married,47.0,1:Male
075030001,2:Married,60.0,1:Male
075030002,2:Married,61.0,3:Female
075030003,2:Married,32.0,3:Female
075040002,5:Widowed,66.0,3:Female
075040003,2:Married,36.0,3:Female
075044101,2:Married,34.0,1:Male
075050002,5:Widowed,57.0,3:Female
075050003,2:Married,38.0,1:Male
075050004,2:Married,37.0,1:Male
075054102,2:Married,30.0,3:Female
075054202,2:Married,35.0,3:Female
075060001,5:Widowed,77.0,1:Male
075060003,2:Married,30.0,3:Female
